        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-04 21:20:20     18472 1.38844e+07   32.173   27.881
2022-02-04 21:20:21     18994 1.38844e+07   31.928  31.4704
2022-02-04 21:20:22     18613 1.38844e+07  31.2227  30.8819
2022-02-04 21:20:23     19112 1.38844e+07   21.203  20.2858
2022-02-04 21:20:24     18909 1.38844e+07   21.203  20.7326
2022-02-04 21:20:25     18877 1.38844e+07   21.203  20.4604
2022-02-04 21:20:26     18810 1.38844e+07  21.3622  20.5759
2022-02-04 21:20:27     18956 1.38844e+07  20.9398  20.4912
2022-02-04 21:20:28     19031 1.38844e+07  21.4403  20.7326
2022-02-04 21:20:29     18718 1.38844e+07  21.1965  20.5759
2022-02-04 21:20:30     18991 1.38844e+07   21.112  20.4578
2022-02-04 21:20:31     18443 1.38844e+07   21.112  20.2884
2022-02-04 21:20:32     18878 1.38844e+07  20.9982  20.2884
2022-02-04 21:20:33     19045 1.38844e+07  20.9982  20.4399
2022-02-04 21:20:34     19019 1.38844e+07  21.2225  20.6581
2022-02-04 21:20:35     18842 1.38844e+07  21.0925   20.291
2022-02-04 21:20:36     18842 1.38844e+07  21.3687  20.5349
2022-02-04 21:20:37     18920 1.38844e+07  21.1575   20.938
2022-02-04 21:20:38     18630 1.38844e+07  21.1575  20.1523
2022-02-04 21:20:39     18820 1.38844e+07  21.2745  20.5503
2022-02-04 21:20:40     18633 1.38844e+07  21.0632  20.8173
2022-02-04 21:20:41     19332 1.38844e+07  21.1672   20.368
2022-02-04 21:20:42     18525 1.38844e+07  21.5443  20.8455
2022-02-04 21:20:43     19215 1.38844e+07  20.9202  20.4886
2022-02-04 21:20:44     18995 1.38844e+07  21.4923  20.7403
2022-02-04 21:20:45     19126 1.38844e+07  21.2745  20.6709
2022-02-04 21:20:46     19284 1.38844e+07  21.4825  20.8199
2022-02-04 21:20:47     18970 1.38844e+07  21.4272  20.8199
2022-02-04 21:20:48     19532 1.38844e+07   21.489  20.9919
2022-02-04 21:20:49     18937 1.38844e+07  21.6483  20.7403
2022-02-04 21:20:50     19136 1.38844e+07  21.4338  21.0997
2022-02-04 21:20:51     18901 1.38844e+07  21.4338  20.4527
2022-02-04 21:20:52     19367 1.38844e+07  21.1868  20.8147
2022-02-04 21:20:53     18693 1.38844e+07   21.541  20.8147
2022-02-04 21:20:54     19173 1.38844e+07   21.541  20.5708
2022-02-04 21:20:55     19429 1.39891e+07    21.19  20.8199
2022-02-04 21:20:56     18640 1.38686e+07  21.4727  20.9457
2022-02-04 21:20:57     19038 1.38686e+07   21.281   20.445
2022-02-04 21:20:58     19207 1.38686e+07   21.593   20.825
2022-02-04 21:20:59     18772 1.38686e+07  21.4305   20.884
2022-02-04 21:21:00     19310 1.38686e+07  21.2517  20.6786
2022-02-04 21:21:01     18896 1.38686e+07  21.2517  20.7428
2022-02-04 21:21:02     19913 1.38686e+07   21.177  20.6632
2022-02-04 21:21:03     20270 1.38686e+07  21.6222  21.5952
2022-02-04 21:21:04     20994 1.38686e+07   22.984  22.0831
2022-02-04 21:21:05      3148 1.38686e+07  22.5875  22.2782
2022-02-04 21:21:06       354 1.38686e+07  20.5205  8.81423
2022-02-04 21:21:07       354 1.38686e+07        0        0
2022-02-04 21:21:08       353 1.38686e+07        0        0
2022-02-04 21:21:09       355 1.38686e+07        0        0
2022-02-04 21:21:10       354 1.38686e+07        0        0
