        Date        scalerS2b scalerS16b IPM2C21A IPM2C24A
2018-02-07 11:35:20     265.5          0        0        0
2018-02-07 11:35:21     265.5          0        0        0
2018-02-07 11:35:22     265.5          0        0        0
2018-02-07 11:35:23       265          0        0        0
2018-02-07 11:35:24       265          0        0        0
2018-02-07 11:35:25     264.5          0        0        0
2018-02-07 11:35:26     264.5          0        0        0
2018-02-07 11:35:27       266          0        0        0
2018-02-07 11:35:28       266          0        0        0
2018-02-07 11:35:29     265.5          0        0        0
2018-02-07 11:35:30     265.5          0        0        0
2018-02-07 11:35:31     265.5          0        0        0
2018-02-07 11:35:32     265.5          0        0        0
2018-02-07 11:35:33       265          0        0        0
2018-02-07 11:35:34       265          0        0        0
2018-02-07 11:35:35       265          0        0        0
2018-02-07 11:35:36       265          0        0        0
2018-02-07 11:35:37       265          0        0        0
2018-02-07 11:35:38       265          0        0        0
2018-02-07 11:35:39     265.5          0        0        0
2018-02-07 11:35:40     265.5          0        0        0
2018-02-07 11:35:41     265.5          0        0        0
2018-02-07 11:35:42     265.5          0        0        0
2018-02-07 11:35:43       265          0        0        0
2018-02-07 11:35:44       265          0        0        0
2018-02-07 11:35:45     265.5          0        0        0
2018-02-07 11:35:46     265.5          0        0        0
2018-02-07 11:35:47     266.5          0        0        0
2018-02-07 11:35:48     266.5          0        0        0
2018-02-07 11:35:49     266.5          0        0        0
2018-02-07 11:35:50     266.5          0        0        0
2018-02-07 11:35:51     267.5          0        0        0
2018-02-07 11:35:52     267.5          0        0        0
2018-02-07 11:35:53       268          0        0        0
2018-02-07 11:35:54       268          0        0        0
2018-02-07 11:35:55       268          0        0        0
2018-02-07 11:35:56       268          0        0        0
2018-02-07 11:35:57       267          0        0        0
2018-02-07 11:35:58       267          0        0        0
2018-02-07 11:35:59     267.5          0        0        0
2018-02-07 11:36:00     267.5          0        0        0
2018-02-07 11:36:01     266.5          0        0        0
2018-02-07 11:36:02     266.5          0        0        0
2018-02-07 11:36:03       267          0        0        0
2018-02-07 11:36:04       267          0        0        0
2018-02-07 11:36:05     267.5          0        0        0
2018-02-07 11:36:06     267.5          0        0        0
2018-02-07 11:36:07       267          0        0        0
2018-02-07 11:36:08       267          0        0        0
2018-02-07 11:36:09       267          0        0        0
2018-02-07 11:36:10     267.5          0        0        0
2018-02-07 11:36:11     267.5          0        0        0
2018-02-07 11:36:12       267          0        0        0
2018-02-07 11:36:13       267          0        0        0
2018-02-07 11:36:14     267.5          0        0        0
2018-02-07 11:36:15     267.5          0        0        0
2018-02-07 11:36:16     267.5          0        0        0
2018-02-07 11:36:17     267.5          0        0        0
2018-02-07 11:36:18       267          0        0        0
2018-02-07 11:36:19       267          0        0        0
2018-02-07 11:36:20       267          0        0        0
2018-02-07 11:36:21       267          0        0        0
2018-02-07 11:36:22     266.5          0        0        0
2018-02-07 11:36:23     266.5          0        0        0
2018-02-07 11:36:24       266          0        0        0
2018-02-07 11:36:25       266          0        0        0
2018-02-07 11:36:26       266          0        0        0
2018-02-07 11:36:27       266          0        0        0
2018-02-07 11:36:28     266.5          0        0        0
2018-02-07 11:36:29     266.5          0        0        0
2018-02-07 11:36:30     265.5          0        0        0
2018-02-07 11:36:31     265.5          0        0        0
2018-02-07 11:36:32       266          0        0        0
2018-02-07 11:36:33       266          0        0        0
2018-02-07 11:36:34     266.5          0        0        0
2018-02-07 11:36:35     266.5          0        0        0
2018-02-07 11:36:36     266.5          0        0        0
2018-02-07 11:36:37     266.5          0        0        0
2018-02-07 11:36:38     265.5          0        0        0
2018-02-07 11:36:39     265.5          0        0        0
2018-02-07 11:36:40       266          0        0        0
2018-02-07 11:36:41       266          0        0        0
2018-02-07 11:36:42     265.5          0        0        0
2018-02-07 11:36:43     265.5          0        0        0
2018-02-07 11:36:44       265          0        0        0
2018-02-07 11:36:45       265          0        0        0
2018-02-07 11:36:46       267          0        0        0
2018-02-07 11:36:47       267          0        0        0
2018-02-07 11:36:48     266.5          0        0        0
2018-02-07 11:36:49     266.5          0        0        0
2018-02-07 11:36:50     265.5          0        0        0
2018-02-07 11:36:51     265.5          0        0        0
2018-02-07 11:36:52       266          0        0        0
2018-02-07 11:36:53       266          0        0        0
2018-02-07 11:36:54     265.5          0        0        0
2018-02-07 11:36:55     265.5          0        0        0
2018-02-07 11:36:56       267          0        0        0
2018-02-07 11:36:57       267          0        0        0
2018-02-07 11:36:58     266.5          0        0        0
2018-02-07 11:36:59     266.5          0        0        0
2018-02-07 11:37:00     267.5          0        0        0
2018-02-07 11:37:01     267.5          0        0        0
2018-02-07 11:37:02       267          0        0        0
2018-02-07 11:37:03       267          0        0        0
2018-02-07 11:37:04       266          0        0        0
2018-02-07 11:37:05       266          0        0        0
2018-02-07 11:37:06     266.5          0        0        0
2018-02-07 11:37:07     266.5          0        0        0
2018-02-07 11:37:08       267          0        0        0
2018-02-07 11:37:09       267          0        0        0
2018-02-07 11:37:10       267          0        0        0
2018-02-07 11:37:11       266          0        0        0
2018-02-07 11:37:12       266          0        0        0
2018-02-07 11:37:13     266.5          0        0        0
2018-02-07 11:37:14     266.5          0        0        0
2018-02-07 11:37:15       267          0        0        0
2018-02-07 11:37:16       267          0        0        0
2018-02-07 11:37:17       267          0        0        0
2018-02-07 11:37:18       267          0        0        0
2018-02-07 11:37:19       266          0        0        0
2018-02-07 11:37:20       266          0        0        0
2018-02-07 11:37:21     265.5          0        0        0
2018-02-07 11:37:22     265.5          0        0        0
2018-02-07 11:37:23     265.5          0        0        0
2018-02-07 11:37:24     265.5          0        0        0
2018-02-07 11:37:25       267          0        0        0
2018-02-07 11:37:26       267          0        0        0
2018-02-07 11:37:27       266          0        0        0
2018-02-07 11:37:28       266          0        0        0
2018-02-07 11:37:29       267          0        0        0
2018-02-07 11:37:30       267          0        0        0
2018-02-07 11:37:31       267          0        0        0
2018-02-07 11:37:32       267          0        0        0
2018-02-07 11:37:33       266          0        0        0
2018-02-07 11:37:34       266          0        0        0
2018-02-07 11:37:35     265.5          0        0        0
2018-02-07 11:37:36     265.5          0        0        0
2018-02-07 11:37:37     264.5          0        0        0
2018-02-07 11:37:38     264.5          0        0        0
2018-02-07 11:37:39     265.5          0        0        0
2018-02-07 11:37:40     265.5          0        0        0
2018-02-07 11:37:41       266          0        0        0
2018-02-07 11:37:42       266          0        0        0
2018-02-07 11:37:43       266          0        0        0
2018-02-07 11:37:44       266          0        0        0
2018-02-07 11:37:45     266.5          0        0        0
2018-02-07 11:37:46     266.5          0        0        0
2018-02-07 11:37:47     267.5          0        0        0
2018-02-07 11:37:48     267.5          0        0        0
2018-02-07 11:37:49     266.5          0        0        0
2018-02-07 11:37:50     266.5          0        0        0
2018-02-07 11:37:51       266          0        0        0
2018-02-07 11:37:52       266          0        0        0
2018-02-07 11:37:53       266          0        0        0
2018-02-07 11:37:54       266          0        0        0
2018-02-07 11:37:55     265.5          0        0        0
2018-02-07 11:37:56     265.5          0        0        0
2018-02-07 11:37:57     266.5          0        0        0
2018-02-07 11:37:58     266.5          0        0        0
2018-02-07 11:37:59       266          0        0        0
2018-02-07 11:38:00       266          0        0        0
2018-02-07 11:38:01       266          0        0        0
2018-02-07 11:38:02       266          0        0        0
2018-02-07 11:38:03       266          0        0        0
2018-02-07 11:38:04       266          0        0        0
2018-02-07 11:38:05     266.5          0        0        0
2018-02-07 11:38:06     266.5          0        0        0
2018-02-07 11:38:07       267          0        0        0
2018-02-07 11:38:08       267          0        0        0
2018-02-07 11:38:09       267          0        0        0
2018-02-07 11:38:10       267          0        0        0
2018-02-07 11:38:11       267          0        0        0
2018-02-07 11:38:12       267          0        0        0
2018-02-07 11:38:13       267          0        0        0
2018-02-07 11:38:14     267.5          0        0        0
2018-02-07 11:38:15     267.5          0        0        0
2018-02-07 11:38:16       266          0        0        0
2018-02-07 11:38:17       266          0        0        0
2018-02-07 11:38:18       267          0        0        0
2018-02-07 11:38:19       267          0        0        0
2018-02-07 11:38:20     267.5          0        0        0
2018-02-07 11:38:21     267.5          0        0        0
2018-02-07 11:38:22       266          0        0        0
2018-02-07 11:38:23       266          0        0        0
2018-02-07 11:38:24       266          0        0        0
2018-02-07 11:38:25       266          0        0        0
2018-02-07 11:38:26       265          0        0        0
2018-02-07 11:38:27       265          0        0        0
2018-02-07 11:38:28       266          0        0        0
2018-02-07 11:38:29       266          0        0        0
2018-02-07 11:38:30       266          0        0        0
2018-02-07 11:38:31       266          0        0        0
2018-02-07 11:38:32     265.5          0        0        0
2018-02-07 11:38:33     265.5          0        0        0
2018-02-07 11:38:34       265          0        0        0
2018-02-07 11:38:35       265          0        0        0
2018-02-07 11:38:36     265.5          0        0        0
2018-02-07 11:38:37     265.5          0        0        0
2018-02-07 11:38:38     265.5          0        0        0
2018-02-07 11:38:39     265.5          0        0        0
2018-02-07 11:38:40      1180    17706.5        0        0
2018-02-07 11:38:41      1180    17706.5 0.748072  1.08877
2018-02-07 11:38:42      5975     106496     1.95    3.081
2018-02-07 11:38:43      5975     106496      3.9    6.162
2018-02-07 11:38:44      6013     104807      7.8  10.0274
2018-02-07 11:38:45      6013     104807  10.7318  9.38986
2018-02-07 11:38:46      5977     103140  10.1218  6.06803
2018-02-07 11:38:47      5977     103140   6.6157  6.06803
2018-02-07 11:38:48    5920.5     102590   6.5637  6.06803
2018-02-07 11:38:49    5920.5     102590   6.4961  5.99871
2018-02-07 11:38:50    5839.5     101288   6.4246  5.93298
2018-02-07 11:38:51    5839.5     101288   6.4246  5.93298
2018-02-07 11:38:52      5848     101288   6.4246  5.93298
2018-02-07 11:38:53      5848     101288   6.4246  5.93298
2018-02-07 11:38:54      5715      99444   6.3414  5.85595
2018-02-07 11:38:55      5715      99444   6.2504  5.77225
2018-02-07 11:38:56      5911     103354  6.54095  6.04133
2018-02-07 11:38:57      5911     103354  6.48895  6.04133
2018-02-07 11:38:58    5866.5     102788   6.4376  5.94479
2018-02-07 11:38:59    5866.5     102788  6.49155  5.99614
2018-02-07 11:39:00      5991     105224   6.5858  6.08292
2018-02-07 11:39:01      5991     105224   6.5858  6.08292
2018-02-07 11:39:02    6013.5     105855   6.5858  6.08292
2018-02-07 11:39:03    6013.5     105855   6.6573  6.15019
2018-02-07 11:39:04    5991.5     105855   6.6573  6.15019
2018-02-07 11:39:05    5991.5     105855   6.6573  6.15019
2018-02-07 11:39:06      5926     104271  6.51105   6.0136
2018-02-07 11:39:07      5926     104271  6.51105   6.0136
2018-02-07 11:39:08    5924.5     104271  6.51105   6.0136
2018-02-07 11:39:09    5924.5     104271  6.51105   6.0136
2018-02-07 11:39:10      5907     104271  6.51105   6.0136
2018-02-07 11:39:11      5907     104271  6.51105   6.0136
2018-02-07 11:39:12      5907     104271   6.6066  6.10089
2018-02-07 11:39:13      6014     105966   6.6066  6.10089
2018-02-07 11:39:14      6014     105966   6.6066  6.10089
2018-02-07 11:39:15      5953     104843   6.6066  6.10089
2018-02-07 11:39:16      5953     104843   6.6066  6.10089
2018-02-07 11:39:17    6079.5     107222   6.7444  6.22824
2018-02-07 11:39:18    6079.5     107222   6.8159    6.295
2018-02-07 11:39:19      6073     107222  6.68135  6.17176
2018-02-07 11:39:20      6073     107222  6.68135  6.17176
2018-02-07 11:39:21      5961     105098   6.5637  6.06341
