        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:51:49     23928  1.3792e+07  27.4287   26.114
2022-02-01 21:51:50     24180  1.3792e+07  27.2597  26.3862
2022-02-01 21:51:51     23889  1.3792e+07  27.2597  26.2989
2022-02-01 21:51:52     24006  1.3792e+07  27.1037   25.829
2022-02-01 21:51:53     25116  1.3792e+07  27.2155  26.0499
2022-02-01 21:51:54     28084  1.3792e+07  27.8122  26.3836
2022-02-01 21:51:55     28021  1.3792e+07  31.7343  28.6867
2022-02-01 21:51:56     33907  1.3792e+07  47.3428  30.9332
2022-02-01 21:51:57     62736  1.3792e+07   33.059  30.6303
2022-02-01 21:51:58     63246  1.3792e+07  66.1765  44.7695
2022-02-01 21:51:59     61304  1.3792e+07   72.397  69.0837
2022-02-01 21:52:00     61304  1.3792e+07   71.331  112.184
2022-02-01 21:52:01     62572  1.3792e+07  71.5975  68.1312
2022-02-01 21:52:02     61762  1.3792e+07   71.149   69.153
2022-02-01 21:52:03     61369  1.3792e+07  69.3453  67.9823
2022-02-01 21:52:04     60318  1.3792e+07  69.8132  67.1247
2022-02-01 21:52:05     61303  1.3792e+07  70.0115  67.2428
2022-02-01 21:52:06     61022  1.3792e+07  69.5825  67.1812
2022-02-01 21:52:07     13221  1.3792e+07  57.4762  66.8885
2022-02-01 21:52:08       327  1.3792e+07  1.40725  22.8764
2022-02-01 21:52:09       327  1.3792e+07        0        0
2022-02-01 21:52:10       328  1.3792e+07        0        0
2022-02-01 21:52:11       331  1.3792e+07        0        0
2022-02-01 21:52:12       328  1.3792e+07        0        0
2022-02-01 21:52:13       329  1.3792e+07        0        0
2022-02-01 21:52:14       330  1.3792e+07        0        0
2022-02-01 21:52:15       329  1.3792e+07        0        0
2022-02-01 21:52:16       332  1.3792e+07        0        0
2022-02-01 21:52:17       329  1.3792e+07        0        0
2022-02-01 21:52:18       330  1.3792e+07        0        0
2022-02-01 21:52:19     24289  1.3792e+07        0        0
2022-02-01 21:52:20     24777  1.3792e+07     1.95   0.6162
2022-02-01 21:52:21     24213  1.3792e+07      3.9   1.5405
2022-02-01 21:52:22     24535  1.3792e+07      7.8    3.081
2022-02-01 21:52:23     24410  1.3792e+07     19.5    6.162
2022-02-01 21:52:24     24674  1.3792e+07  36.4299   15.405
2022-02-01 21:52:25     24566  1.3792e+07  43.0885    30.81
2022-02-01 21:52:26     24912  1.3792e+07  42.2045  42.5106
2022-02-01 21:52:27     24187  1.3792e+07  27.7257  40.2122
2022-02-01 21:52:28     29516  1.3792e+07  28.0117   26.969
2022-02-01 21:52:29     34581 1.39228e+07  30.0007  26.7354
2022-02-01 21:52:30     34581 1.39228e+07  38.7725  34.1169
2022-02-01 21:52:31     34557 1.37796e+07  39.3965  37.8116
2022-02-01 21:52:32     46673 1.37796e+07   42.211  37.9348
2022-02-01 21:52:33     58556 1.38574e+07   66.664  52.8802
2022-02-01 21:52:34     59370 1.38574e+07  66.8753  64.8602
2022-02-01 21:52:35     59270 1.38574e+07  68.1492  103.552
2022-02-01 21:52:36     59158 1.38574e+07  67.7073  65.4712
2022-02-01 21:52:37     58744 1.38574e+07   67.951   65.615
2022-02-01 21:52:38     58269 1.38574e+07  67.4212  65.0604
2022-02-01 21:52:39     59103  1.3777e+07  66.3715  64.4237
2022-02-01 21:52:40     58688  1.3777e+07  67.8568  64.9218
2022-02-01 21:52:41     58504  1.3777e+07   66.612  65.0707
2022-02-01 21:52:42     57616  1.3777e+07  66.8428   64.434
2022-02-01 21:52:43     56842  1.3777e+07  65.8743   64.131
2022-02-01 21:52:44     55566  1.3777e+07   64.532  62.7138
2022-02-01 21:52:45     55924  1.3777e+07    64.35  61.4711
2022-02-01 21:52:46     56041  1.3777e+07  64.0608    61.81
2022-02-01 21:52:47     56092  1.3777e+07  64.1485   62.113
2022-02-01 21:52:48     56982  1.3777e+07  64.6068  61.9384
2022-02-01 21:52:49     56229  1.3777e+07  65.0195   62.647
2022-02-01 21:52:50     57393  1.3777e+07  64.5255  62.3851
2022-02-01 21:52:51     57702  1.3777e+07  65.5135  62.7086
2022-02-01 21:52:52     55832  1.3777e+07  65.5915  62.6573
2022-02-01 21:52:53     56094 1.38493e+07   64.441  63.2427
2022-02-01 21:52:54     56987 1.38493e+07   64.766  62.0513
2022-02-01 21:52:55     56673 1.38493e+07   64.857  62.4673
2022-02-01 21:52:56     55629 1.38493e+07   64.285  62.6162
2022-02-01 21:52:57     55360 1.38493e+07  63.8592  61.6713
2022-02-01 21:52:58     54492 1.38493e+07  64.0705   61.543
2022-02-01 21:52:59     56132 1.38493e+07    62.92  61.4146
2022-02-01 21:53:00     55216 1.38493e+07  63.4172  60.3619
2022-02-01 21:53:01     55216 1.38493e+07  63.0077  61.3787
2022-02-01 21:53:02     55444 1.38493e+07  64.3825  61.4351
2022-02-01 21:53:03     54860 1.39628e+07  62.8257  61.0706
2022-02-01 21:53:04     54288 1.38422e+07  62.5137  60.5468
2022-02-01 21:53:05     55357 1.38422e+07  62.7445  60.0179
2022-02-01 21:53:06     54320 1.38422e+07  61.8377   60.403
2022-02-01 21:53:07     54417 1.38422e+07  63.0793  59.9254
2022-02-01 21:53:08     54692 1.38422e+07  62.3805   60.249
2022-02-01 21:53:09     54009 1.38422e+07  62.5592  60.1565
2022-02-01 21:53:10     54861 1.38422e+07  62.3773  60.2387
2022-02-01 21:53:11     54994 1.38422e+07  62.5137  60.1565
2022-02-01 21:53:12     55096 1.38422e+07  62.8843  60.3773
2022-02-01 21:53:13     55023 1.38422e+07  63.1833  60.7316
2022-02-01 21:53:14     54933 1.38422e+07  63.1833  60.6084
2022-02-01 21:53:15     54484 1.38422e+07  62.7965  60.6084
2022-02-01 21:53:16     55633 1.38422e+07   62.686  60.9011
2022-02-01 21:53:17     54298 1.39213e+07   63.193  60.6187
2022-02-01 21:53:18     54734 1.38095e+07  62.6893     60.1
2022-02-01 21:53:19     54612 1.38095e+07  62.9005  60.8189
2022-02-01 21:53:20     55881 1.38095e+07   62.647  60.5057
2022-02-01 21:53:21     54353 1.38095e+07   63.492  60.9319
2022-02-01 21:53:22     54444 1.38095e+07  62.3057  60.1719
2022-02-01 21:53:23     53930 1.38095e+07  62.3057  60.3825
2022-02-01 21:53:24     54552 1.38095e+07  61.8735  59.7971
2022-02-01 21:53:25     54424 1.38095e+07   62.582  60.2695
2022-02-01 21:53:26     53120 1.38095e+07  62.3545  59.9819
2022-02-01 21:53:27     54842 1.38095e+07   61.841  59.9819
2022-02-01 21:53:28     54088 1.38095e+07  61.3892  59.0884
2022-02-01 21:53:29     54470 1.38095e+07  62.3122  60.3157
2022-02-01 21:53:30     54854 1.38095e+07  62.7087  59.8125
2022-02-01 21:53:31     54662 1.38095e+07   62.972  60.4852
2022-02-01 21:53:32     54662 1.38095e+07  62.1237  59.8792
2022-02-01 21:53:33     54391 1.38095e+07   62.231  60.1925
2022-02-01 21:53:34     54925 1.38095e+07  62.6047  59.9563
2022-02-01 21:53:35     55348 1.38095e+07  62.6047   60.213
2022-02-01 21:53:36     54835 1.38095e+07   63.609  61.0397
2022-02-01 21:53:37     54323 1.38095e+07     62.4  60.9268
2022-02-01 21:53:38     54573 1.38095e+07  62.6405  59.6687
2022-02-01 21:53:39     54438 1.38095e+07  62.1693  60.3106
2022-02-01 21:53:40     55213 1.38095e+07   62.933  60.3106
2022-02-01 21:53:41     54327 1.38095e+07  62.7607  60.8189
2022-02-01 21:53:42     54738 1.38095e+07  62.3838   60.136
2022-02-01 21:53:43     54760 1.38095e+07  63.0988   60.326
2022-02-01 21:53:44     54613 1.38095e+07  62.7185  60.8908
2022-02-01 21:53:45     54329 1.38095e+07  62.6015  59.4992
2022-02-01 21:53:46     54422 1.38095e+07  62.6763  61.0551
2022-02-01 21:53:47     55008 1.38095e+07  62.6763   60.059
2022-02-01 21:53:48     54066 1.38095e+07  62.4975  60.4133
2022-02-01 21:53:49     55057 1.38095e+07   62.296  60.2387
2022-02-01 21:53:50     54588 1.38095e+07     62.4  59.9717
2022-02-01 21:53:51     55880 1.38095e+07   62.543    59.91
2022-02-01 21:53:52     62629 1.38095e+07  63.9632  60.2798
2022-02-01 21:53:53     63683 1.38095e+07  72.0395  66.5393
2022-02-01 21:53:54     64280 1.38095e+07  72.8422  70.2673
2022-02-01 21:53:55     65008 1.38095e+07  73.4272  70.4727
2022-02-01 21:53:56     65669 1.38095e+07  74.2755  71.2584
2022-02-01 21:53:57     69260 1.38095e+07  73.7458  70.6371
2022-02-01 21:53:58     70061 1.38095e+07  80.3562  75.1918
2022-02-01 21:53:59     70163 1.38095e+07  128.895  77.1636
2022-02-01 21:54:00     70686 1.38095e+07   80.717  76.8145
2022-02-01 21:54:01     72130 1.38095e+07   81.978  78.4885
2022-02-01 21:54:02     74722 1.38095e+07  81.1525  77.9904
2022-02-01 21:54:03     74722 1.38095e+07  85.3125  80.0136
2022-02-01 21:54:04     73917 1.38095e+07  85.4815  82.1651
2022-02-01 21:54:05     75847 1.38095e+07   86.515  82.3192
2022-02-01 21:54:06     74101 1.38095e+07   86.385  83.5105
2022-02-01 21:54:07     75481 1.38095e+07  86.0795  81.5643
2022-02-01 21:54:08     79198 1.38095e+07   89.271  83.9829
2022-02-01 21:54:09     77517 1.38095e+07  90.1745  86.8791
2022-02-01 21:54:10     76902 1.38095e+07  88.7055  85.7237
2022-02-01 21:54:11     77588 1.38095e+07   89.817  85.3951
2022-02-01 21:54:12     77299 1.38095e+07   89.076  86.1396
2022-02-01 21:54:13     80272 1.38095e+07   90.571  85.4772
2022-02-01 21:54:14     78158 1.38095e+07   91.455  87.8753
2022-02-01 21:54:15     78949 1.38095e+07    90.61   87.028
2022-02-01 21:54:16     78312 1.38095e+07    91.13   87.028
2022-02-01 21:54:17     80109 1.38095e+07    90.74  87.4799
2022-02-01 21:54:18     81184 1.38095e+07   92.365   87.562
2022-02-01 21:54:19     81081 1.38095e+07   93.171  89.4979
2022-02-01 21:54:20     80287 1.38095e+07  93.4895  89.1282
2022-02-01 21:54:21     80506 1.38095e+07  92.4885  89.4363
2022-02-01 21:54:22     80644 1.38095e+07  93.0865  88.7944
2022-02-01 21:54:23     81475 1.38095e+07  92.2935  89.4928
2022-02-01 21:54:24     81160 1.38095e+07   93.327  88.5993
2022-02-01 21:54:25     81542 1.38095e+07   93.158  89.2976
2022-02-01 21:54:26     79952 1.38095e+07   94.133  90.2271
2022-02-01 21:54:27     80324 1.38095e+07   92.586  89.7085
2022-02-01 21:54:28     80446 1.38095e+07  93.4635   89.313
2022-02-01 21:54:29     80972 1.38095e+07   92.898  89.5185
2022-02-01 21:54:30     80617 1.38095e+07   93.106  88.9947
2022-02-01 21:54:31     79889 1.38095e+07   93.106  89.5852
