        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:33:25      9016 1.37986e+07  159.718  151.154
2022-02-01 21:33:26      8924 1.37986e+07  158.262  154.317
2022-02-01 21:33:27      8985 1.37986e+07    158.6  152.345
2022-02-01 21:33:28      8928 1.37986e+07   156.91  151.945
2022-02-01 21:33:29      8928 1.37986e+07  158.639  152.191
2022-02-01 21:33:30      9009 1.37986e+07  156.793  150.979
2022-02-01 21:33:31      8864 1.37986e+07  158.782  153.567
2022-02-01 21:33:32      9007 1.37986e+07   156.39  150.877
2022-02-01 21:33:33      8834 1.37986e+07  158.548  151.842
2022-02-01 21:33:34      9035 1.37986e+07  156.858  150.959
2022-02-01 21:33:35      8842 1.37986e+07  158.795  152.746
2022-02-01 21:33:36      8933 1.37986e+07  156.468   151.75
2022-02-01 21:33:37      9047 1.37986e+07  157.989  151.092
2022-02-01 21:33:38      9048 1.37986e+07  158.145  152.797
2022-02-01 21:33:39      8880 1.37986e+07  157.989  153.239
2022-02-01 21:33:40      8735 1.37986e+07  157.053  149.398
2022-02-01 21:33:41      8933 1.37986e+07  157.339  151.914
2022-02-01 21:33:42      8969 1.37986e+07  156.429  151.657
2022-02-01 21:33:43      8830 1.37986e+07  156.793  151.092
2022-02-01 21:33:44      8871 1.37986e+07  156.611  150.209
2022-02-01 21:33:45      8888 1.37986e+07  157.092  152.325
2022-02-01 21:33:46      8814 1.37986e+07  156.702  150.137
2022-02-01 21:33:47      8834 1.37986e+07  156.078  149.531
2022-02-01 21:33:48      8834 1.37986e+07  155.038  150.209
2022-02-01 21:33:49      8768 1.37986e+07  157.287  151.821
2022-02-01 21:33:50      8933 1.37986e+07   156.13  149.788
2022-02-01 21:33:51      8985 1.37986e+07  154.921   147.96
2022-02-01 21:33:52      8767 1.39144e+07  155.428  150.887
2022-02-01 21:33:53      8908 1.38063e+07  156.026  151.277
2022-02-01 21:33:54      8756 1.38063e+07  156.234  150.425
2022-02-01 21:33:55      8741 1.38063e+07  155.818  150.856
2022-02-01 21:33:56      8844 1.38063e+07  154.622  148.576
2022-02-01 21:33:57      8695 1.38063e+07   155.74  149.059
2022-02-01 21:33:58      8812 1.38063e+07  152.685  149.285
2022-02-01 21:33:59      8688 1.38063e+07  153.842  147.138
2022-02-01 21:34:00      8688 1.38063e+07  155.597   149.12
2022-02-01 21:34:01      8807 1.38063e+07  154.895  149.654
2022-02-01 21:34:02      8843 1.38063e+07  154.752  149.203
2022-02-01 21:34:03      8916 1.38063e+07  156.988  150.538
2022-02-01 21:34:04      8816 1.38063e+07  156.507  150.753
2022-02-01 21:34:05      8811 1.38063e+07   154.44  149.459
