scalerS16b	IPM2C21A	IPM2C24A	
2334	1.39068e+07	11.4257	10.8903
2297	1.39068e+07	11.2281	10.9951
2355	1.39068e+07	11.2281	10.9951
2206	1.39068e+07	11.4263	10.9951
2258	1.39068e+07	10.9486	10.4518
2376	1.39068e+07	11.0168	10.7773
2305	1.39068e+07	11.4081	11.1697
2136	1.39068e+07	11.4081	10.7722
2129	1.39068e+07	10.7049	9.91877
2199	1.39068e+07	10.0861	10.0903
2267	1.39068e+07	10.5918	10.3481
2149	1.39068e+07	10.8504	10.6911
2191	1.39068e+07	10.8504	10.1673
2153	1.39068e+07	10.3129	10.1673
2186	1.39068e+07	10.4552	10.0328
2119	1.39068e+07	10.6034	10.3891
2145	1.39068e+07	10.3994	9.85817
2187	1.39068e+07	10.1673	10.0174
2176	1.39068e+07	10.5638	10.2186
2208	1.39068e+07	10.4286	10.1683
2249	1.39068e+07	10.4799	10.27
2137	1.39068e+07	10.7965	10.4816
2145	1.39068e+07	10.7341	10.1057
2207	1.39068e+07	10.2954	10.0174
2207	1.39068e+07	10.4325	10.2659
2219	1.39068e+07	10.5716	10.4415
2150	1.39068e+07	10.7432	10.1478
2091	1.39068e+07	10.3116	9.8859
2111	1.39068e+07	10.0529	9.70926
2221	1.39068e+07	10.2063	10.002
2166	1.39068e+07	10.5125	10.2371
2221	1.39068e+07	10.5125	10.2371
2166	1.39068e+07	10.764	10.3429
2161	1.39068e+07	10.4299	10.1252
2182	1.39068e+07	10.4299	10.1817
2184	1.39068e+07	10.569	10.2597
2140	1.39068e+07	10.569	10.2597
2099	1.39068e+07	10.4656	9.9506
2036	1.39068e+07	10.1108	9.74007
2050	1.39068e+07	9.98595	9.52953
2109	1.39068e+07	9.815	9.60758
2156	1.39068e+07	10.0366	9.86536
2060	1.39068e+07	10.1939	10.0461
2166	1.39068e+07	10.1939	9.65791
2181	1.39068e+07	10.1939	10.0615
2112	1.39068e+07	10.2622	9.99784
2187	1.39068e+07	10.4032	9.99784
2096	1.39068e+07	10.5007	10.2751
2047	1.39068e+07	10.3967	9.82634
2063	1.39068e+07	10.1283	9.69591
2066	1.39068e+07	9.7539	9.53467
2084	1.39068e+07	9.86375	9.53467
2150	1.39068e+07	10.0087	9.89104
2083	1.39068e+07	10.1296	9.89104
2131	1.39068e+07	10.2947	9.7678
2131	1.39068e+07	10.0613	9.87871
2138	1.39068e+07	10.2446	9.95882
2101	1.39068e+07	10.3265	9.95882
2115	1.39068e+07	10.1601	9.95882
2078	1.39068e+07	10.1601	9.67639
2096	1.39068e+07	10.0568	9.67639
2016	1.39068e+07	10.0568	9.67639
2070	1.39068e+07	9.71295	9.44429
2119	1.39068e+07	9.9203	9.63326
2114	1.39068e+07	9.9931	9.9773
2005	1.39068e+07	10.2492	9.60861
2094	1.39068e+07	9.685	9.46278
2060	1.39068e+07	9.94955	9.70412
2121	1.39068e+07	9.87285	9.70412
2114	1.39068e+07	10.1146	9.93212
2133	1.40333e+07	10.3038	9.8746
2155	1.39093e+07	10.3038	10.0348
2163	1.39093e+07	10.359	10.117
2188	1.39093e+07	10.4838	10.0163
2109	1.39093e+07	10.4007	10.2053
2176	1.39093e+07	10.4007	9.99682
2121	1.39093e+07	10.4007	10.1088
2143	1.39093e+07	10.3486	9.93417
2111	1.39093e+07	10.1757	9.93417
2136	1.39093e+07	10.3077	9.93417
2091	1.39093e+07	10.0848	9.93417
2139	1.39093e+07	10.2505	9.81607
2152	1.39093e+07	10.0334	9.81607
2201	1.39093e+07	10.207	10.0009
2167	1.39093e+07	10.2928	10.0738
2177	1.39093e+07	10.6756	10.3213
2177	1.39093e+07	10.4988	10.1334
2178	1.39093e+07	10.3714	9.99579
2105	1.39093e+07	10.3714	9.99579
2085	1.39093e+07	10.1432	9.69077
2604	1.39093e+07	10.0113	9.69077
3655	1.39093e+07	11.9873	15.7552
3622	1.39093e+07	18.0323	17.3768
3629	1.39093e+07	27.7654	17.3768
3614	1.39093e+07	17.888	17.4672
3651	1.39093e+07	17.888	17.268
3467	1.39093e+07	17.9621	16.9219
3414	1.39093e+07	17.1574	16.5943
3398	1.39093e+07	16.9871	16.3314
3444	1.4029e+07	16.6101	16.0951
3462	1.39177e+07	16.8545	16.6918
3439	1.39177e+07	17.4382	16.4813
3481	1.39177e+07	16.8272	16.3806
3224	1.40259e+07	16.8272	16.3806
3240	1.3863e+07	16.6244	15.6833
3258	1.3863e+07	15.9185	15.4738
3158	1.3632e+07	16.3176	15.5673
3135	1.39117e+07	15.7963	15.2931
3214	1.39117e+07	15.2932	14.7867
3334	1.39117e+07	15.548	15.2181
3214	1.39117e+07	16.1343	15.9206
3228	1.35434e+07	16.1343	15.3639
3116	1.39158e+07	15.8665	15.4379
3208	1.39158e+07	15.6468	14.8648
3183	1.39158e+07	15.4557	15.2345
3153	1.39158e+07	15.9276	15.2345
3279	1.39158e+07	15.496	14.9778
3279	1.39158e+07	15.6182	15.4184
3315	1.39158e+07	16.2383	15.6659
3285	1.39158e+07	16.2383	15.6659
3252	1.39158e+07	16.2383	15.8302
3242	1.39158e+07	16.0914	15.6833
3230	1.39158e+07	16.0212	15.328
3172	1.39158e+07	15.9497	15.139
3153	1.39158e+07	15.5597	15.139
3186	1.39158e+07	15.5597	15.139
3242	1.39158e+07	15.8392	15.1934
3230	1.39158e+07	15.7456	15.5765
3209	1.39158e+07	15.9315	15.3393
3131	1.39158e+07	15.8522	15.2468
3193	1.39158e+07	15.4453	14.8823
3242	1.39158e+07	15.6273	15.3824
