        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-30 15:20:59      6509 1.38302e+07  115.583  112.308
2022-01-30 15:21:00      6420 1.38302e+07  117.923  112.564
2022-01-30 15:21:01      6433 1.38302e+07  117.487  111.953
2022-01-30 15:21:02      6527 1.38302e+07  115.947  111.604
2022-01-30 15:21:03      6428 1.26275e+07  116.415   112.96
2022-01-30 15:21:04      6549 1.22324e+07  116.415  111.568
2022-01-30 15:21:05      6421 1.03187e+07  117.221  112.564
2022-01-30 15:21:06      6425  1.2523e+07  117.084  112.395
2022-01-30 15:21:07      6574 1.11394e+07   116.46  111.604
2022-01-30 15:21:08      6479  1.3851e+07  116.389  112.539
2022-01-30 15:21:09      6458  1.3851e+07   117.91  112.636
2022-01-30 15:21:10      6511  1.3851e+07  116.499  112.636
2022-01-30 15:21:11      6520  1.3851e+07  118.144  113.247
2022-01-30 15:21:12      6522 1.17978e+07  117.234  112.703
2022-01-30 15:21:13      6531 1.27515e+07  117.513  112.605
2022-01-30 15:21:14      6531 1.27515e+07  117.942  113.062
2022-01-30 15:21:15      6541 1.38605e+07  117.195  112.261
2022-01-30 15:21:16      6457  1.3527e+07  117.916  113.227
2022-01-30 15:21:17      6501  1.3527e+07   116.98   113.17
2022-01-30 15:21:18      6552 1.33807e+07  117.578   113.17
2022-01-30 15:21:19      6426 1.32032e+07  117.436  113.032
2022-01-30 15:21:20      6550 1.11742e+07  117.201  112.446
2022-01-30 15:21:21      6418 1.34883e+07  118.605  112.631
2022-01-30 15:21:22      6537 1.27581e+07  116.103  112.169
2022-01-30 15:21:23      6481 1.14348e+07  117.039   112.97
2022-01-30 15:21:24      6466 1.28871e+07  117.403  112.287
2022-01-30 15:21:25      6463 1.37128e+07  116.851  112.287
2022-01-30 15:21:26      6493 1.37128e+07  116.253  112.611
2022-01-30 15:21:27      6497 1.28163e+07  117.968  111.922
2022-01-30 15:21:28      6523 1.20687e+07  116.935  113.376
2022-01-30 15:21:29      6488 1.31894e+07  118.014  112.405
2022-01-30 15:21:30      6514 8.35246e+06  116.493  112.795
2022-01-30 15:21:31      6502 1.23553e+07  117.552  112.893
2022-01-30 15:21:32      6401  9.5995e+06  117.552  112.559
2022-01-30 15:21:33      6552  1.3073e+07  116.941  112.308
2022-01-30 15:21:34      6541 1.35408e+07  117.799  112.816
2022-01-30 15:21:35      6539 1.37342e+07  117.344  113.309
2022-01-30 15:21:36      6508 1.36038e+07  118.183  113.309
2022-01-30 15:21:37      6622  1.2089e+07  118.527  112.759
2022-01-30 15:21:38      6463 1.38379e+07  117.377  114.403
