scalerS16b	IPM2C21A	IPM2C24A	
8252	1.34568e+07	93.1645	89.6828
8416	1.18333e+07	93.4765	89.9909
6605	1.38419e+07	94.224	90.6892
376	1.38419e+07	90.5255	87.1461
375	1.38419e+07	10.855	10.5678
380	1.38419e+07	0	0
379	1.38419e+07	0	0
382	1.38419e+07	0	0
380	1.38419e+07	0	0
385	1.38419e+07	0	0
385	1.39113e+07	0	0
381	1.37312e+07	0	0
378	1.38606e+07	0	0
380	1.38606e+07	0	0
383	1.38606e+07	0	0
384	1.11872e+07	0	0
383	1.38419e+07	0	0
381	1.38419e+07	0	0
380	1.38419e+07	0	0
381	1.38419e+07	0	0
386	1.37113e+07	0	0
382	1.36147e+07	0	0
387	1.38575e+07	0	0
387	1.38575e+07	0	0
387	1.36245e+07	0	0
386	1.38481e+07	0	0
