scalerS16b	IPM2C21A	IPM2C24A	
27884	1.38913e+07	31.1415	30.0115
27765	1.38913e+07	31.4925	30.3504
27076	1.38913e+07	31.1025	29.9807
27385	1.38913e+07	30.8652	29.7471
27576	1.38913e+07	30.6507	29.5417
28057	1.38913e+07	30.875	29.7522
27589	1.38913e+07	31.2325	30.1039
27229	1.38913e+07	31.3918	30.2529
27363	1.38913e+07	31.0537	29.937
26821	1.38913e+07	30.719	29.6084
27077	1.38913e+07	30.4362	29.3337
27316	1.38913e+07	30.3387	29.249
27494	1.38913e+07	30.5175	29.4133
27822	1.38913e+07	30.7612	29.6469
27822	1.38913e+07	30.9823	29.8575
27976	1.4011e+07	31.4535	30.3196
27369	1.38815e+07	31.356	30.2195
27442	1.38815e+07	30.8685	29.7522
27662	1.38815e+07	30.992	29.8703
27431	1.38815e+07	31.1512	30.0218
27586	1.38815e+07	30.823	29.7085
27529	1.38815e+07	30.9952	29.8729
27664	1.38815e+07	31.0895	29.9653
27687	1.38815e+07	31.1512	30.0218
27437	1.38815e+07	31.1512	30.0218
27565	1.39836e+07	31.1512	30.0218
27298	1.38843e+07	30.9237	29.8061
27228	1.38843e+07	30.719	29.6033
26763	1.38843e+07	30.7808	29.6675
27301	1.38843e+07	30.394	29.2952
27098	1.38843e+07	30.394	29.2952
27462	1.38843e+07	30.394	29.2952
27903	1.38843e+07	30.8067	29.6931
27159	1.38843e+07	31.2682	30.1347
27139	1.38843e+07	30.979	29.8626
27135	1.38843e+07	30.732	29.6238
27380	1.38843e+07	30.3842	29.2849
27601	1.38843e+07	30.745	29.6367
27525	1.38843e+07	30.745	29.6367
27471	1.38843e+07	31.1318	30.0038
27371	1.38843e+07	30.94	29.8164
27486	1.38843e+07	30.862	29.7419
27613	1.38843e+07	30.862	29.7419
27685	1.38843e+07	31.005	29.8908
27246	1.38843e+07	31.005	29.8908
27246	1.38843e+07	31.1642	30.032
27290	1.38843e+07	30.68	29.5699
27557	1.38843e+07	30.7645	29.6572
28010	1.38843e+07	31.07	29.9422
27586	1.38843e+07	31.421	30.2837
27505	1.38843e+07	31.161	30.0346
27795	1.40064e+07	30.9595	29.8421
27493	1.38942e+07	31.135	30.0115
27268	1.38942e+07	31.135	30.0115
27705	1.38942e+07	30.8035	29.688
27939	1.38942e+07	30.9692	29.8523
27937	1.38942e+07	31.4015	30.2657
28320	1.38942e+07	31.4567	30.3222
27653	1.38942e+07	31.7265	30.5841
27760	1.38942e+07	31.369	30.2426
27386	1.40098e+07	31.1252	29.9987
27716	1.38828e+07	31.1252	29.9987
28229	1.38828e+07	30.8522	29.7368
28123	1.38828e+07	31.6842	30.5378
27843	1.38828e+07	31.616	30.4711
27949	1.38828e+07	31.8077	30.6559
27696	1.38828e+07	31.1967	30.068
27597	1.38828e+07	31.1967	30.068
28017	1.38828e+07	31.096	29.9653
28043	1.38828e+07	31.1838	30.0577
27591	1.38828e+07	31.6225	30.4814
7445	1.38828e+07	31.5542	30.412
535	1.38828e+07	29.7148	28.6379
539	1.38828e+07	2.03125	1.96157
532	1.38828e+07	0	0
537	1.38828e+07	0	0
