        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-10 18:54:58     11195  1.3903e+07  153.101  147.857
2021-12-10 18:54:59     11242  1.3903e+07   154.57  149.254
2021-12-10 18:55:00     11249  1.3903e+07  155.389  150.045
2021-12-10 18:55:01     11171  1.3903e+07  154.856  149.521
2021-12-10 18:55:02     11295  1.3903e+07   154.57  149.244
2021-12-10 18:55:03     11186  1.3903e+07  155.935  150.568
2021-12-10 18:55:04     10903  1.3903e+07  153.153  147.898
2021-12-10 18:55:05     11103  1.3903e+07  150.787  145.598
2021-12-10 18:55:06     11230  1.3903e+07  153.114  147.837
2021-12-10 18:55:07     11164  1.3903e+07  154.986  149.654
2021-12-10 18:55:08     10968  1.3903e+07  153.595  148.299
2021-12-10 18:55:09     10879  1.3903e+07   151.71  146.481
2021-12-10 18:55:10     11306  1.3903e+07  149.734  144.571
2021-12-10 18:55:11     11345  1.3903e+07  155.207   149.87
2021-12-10 18:55:12     11379  1.3903e+07   156.65  151.267
2021-12-10 18:55:13     11353  1.3903e+07    157.3  151.883
2021-12-10 18:55:14     11308  1.3903e+07  156.416  151.051
2021-12-10 18:55:15     11307  1.3903e+07  156.013  150.651
2021-12-10 18:55:16     11391  1.3903e+07  156.013  150.651
2021-12-10 18:55:17     11391  1.3903e+07  157.573   152.16
2021-12-10 18:55:18     11384  1.3903e+07  157.014  151.626
2021-12-10 18:55:19     11209  1.3903e+07  155.818  150.466
2021-12-10 18:55:20     11141  1.3903e+07  153.478  148.186
2021-12-10 18:55:21     11241  1.3903e+07  154.115  148.802
2021-12-10 18:55:22     11258  1.3903e+07  155.935  150.558
2021-12-10 18:55:23     11249  1.3903e+07  154.687  149.357
2021-12-10 18:55:24     11343  1.3903e+07   156.26  150.866
2021-12-10 18:55:25     11280  1.3903e+07   157.17   151.77
2021-12-10 18:55:26     11214  1.3903e+07  155.597   150.26
2021-12-10 18:55:27     11286  1.3903e+07  154.479  149.161
2021-12-10 18:55:28     11282  1.3903e+07   155.35  149.993
2021-12-10 18:55:29     11413  1.3903e+07  157.391  151.986
2021-12-10 18:55:30     11333  1.3903e+07  157.599  152.201
2021-12-10 18:55:31     11459  1.3903e+07  158.184  152.777
2021-12-10 18:55:32     11198  1.3903e+07  156.858  151.493
2021-12-10 18:55:33     11409  1.3903e+07  154.206  148.905
2021-12-10 18:55:34     11209  1.3903e+07  157.729  152.284
2021-12-10 18:55:35     11238  1.3903e+07  154.908  149.572
2021-12-10 18:55:36     11193  1.3903e+07   155.35  149.993
2021-12-10 18:55:37     11215  1.3903e+07  154.882  149.552
2021-12-10 18:55:38     11205  1.3903e+07  155.194   149.85
2021-12-10 18:55:39     11195  1.3903e+07  154.583  149.254
2021-12-10 18:55:40     11153  1.3903e+07  154.492  149.182
2021-12-10 18:55:41     11135  1.3903e+07  154.154  148.853
2021-12-10 18:55:42     11187  1.3903e+07  153.543  148.258
2021-12-10 18:55:43     11135  1.3903e+07   154.83  149.511
2021-12-10 18:55:44     11184  1.3903e+07  153.608  148.319
2021-12-10 18:55:45     11018  1.3903e+07  154.284  148.956
2021-12-10 18:55:46     11203  1.3903e+07  152.334  147.066
2021-12-10 18:55:47     11270  1.3903e+07  154.167  148.864
2021-12-10 18:55:48     11270  1.3903e+07  154.726  149.398
2021-12-10 18:55:49     11214  1.3903e+07  156.221  150.856
2021-12-10 18:55:50     11245  1.3903e+07  154.908  149.572
2021-12-10 18:55:51     11202  1.3903e+07  154.817   149.49
2021-12-10 18:55:52     11024  1.3903e+07  152.282  147.046
2021-12-10 18:55:53     11152  1.3903e+07   153.27   147.98
2021-12-10 18:55:54     11376  1.3903e+07  156.247  150.835
2021-12-10 18:55:55     11160  1.3903e+07  154.791  149.428
2021-12-10 18:55:56     11169  1.3903e+07  154.297  148.977
2021-12-10 18:55:57     11140  1.3903e+07  154.622  149.274
2021-12-10 18:55:58     11092  1.3903e+07  153.491  148.217
2021-12-10 18:55:59     11196  1.3903e+07  153.751  148.473
2021-12-10 18:56:00     11245  1.3903e+07  154.674  149.336
2021-12-10 18:56:01     11101  1.3903e+07  154.817   149.48
2021-12-10 18:56:02     11241  1.3903e+07  154.089  148.751
2021-12-10 18:56:03     11272  1.3903e+07  154.986  149.644
2021-12-10 18:56:04     11253  1.3903e+07  155.753  150.404
2021-12-10 18:56:05     11273  1.3903e+07  155.454  150.106
2021-12-10 18:56:06     11174  1.3903e+07  156.091  150.712
2021-12-10 18:56:07     11422  1.3903e+07   154.83    149.5
2021-12-10 18:56:08     11318  1.3903e+07  157.846  152.417
2021-12-10 18:56:09     11296  1.3903e+07  156.234  150.835
2021-12-10 18:56:10     11405  1.3903e+07  156.234  150.835
2021-12-10 18:56:11     11367  1.3903e+07  157.599  152.212
2021-12-10 18:56:12     11345 1.35608e+07  157.313  151.893
2021-12-10 18:56:13     11409 1.38894e+07  156.715  151.359
2021-12-10 18:56:14     10980 1.38894e+07  157.469  152.047
2021-12-10 18:56:15     11028 1.38894e+07  152.568  147.354
2021-12-10 18:56:16     11188 1.38894e+07  151.879  146.666
2021-12-10 18:56:17     11388 1.38894e+07  153.868  148.566
2021-12-10 18:56:18     11397 1.38894e+07    157.3  151.883
2021-12-10 18:56:19     11397 1.38894e+07  157.443  152.037
2021-12-10 18:56:20     11301 1.38894e+07  157.352  151.955
2021-12-10 18:56:21     11104 1.38894e+07  154.609  149.285
2021-12-10 18:56:22     11358 1.38894e+07  156.429  151.031
2021-12-10 18:56:23     11411 1.38894e+07  157.547   152.13
2021-12-10 18:56:24     11442 1.38894e+07  159.094  153.619
2021-12-10 18:56:25     11387 1.38894e+07   157.69  152.273
2021-12-10 18:56:26     11318 1.38894e+07  156.858  151.462
2021-12-10 18:56:27     11263 1.38894e+07  156.065  150.712
2021-12-10 18:56:28     11115 1.38894e+07  155.857  150.486
2021-12-10 18:56:29     11259 1.38894e+07   153.92  148.638
2021-12-10 18:56:30     11167 1.38894e+07  155.779  150.435
2021-12-10 18:56:31     11250 1.38894e+07  154.492  149.192
2021-12-10 18:56:32     11259 1.38894e+07  155.467  150.117
2021-12-10 18:56:33     11270 1.38894e+07  156.013   150.64
2021-12-10 18:56:34     11212 1.38894e+07  155.285  149.942
2021-12-10 18:56:35     11271 1.38894e+07  154.791   149.47
2021-12-10 18:56:36     11317 1.38894e+07   156.65  151.277
2021-12-10 18:56:37     11232 1.38894e+07  156.702  151.277
2021-12-10 18:56:38     11136 1.38894e+07  154.843  149.531
2021-12-10 18:56:39     11265 1.38894e+07  154.284  148.966
2021-12-10 18:56:40     11181 1.38894e+07  156.117  150.753
2021-12-10 18:56:41     10784 1.38894e+07  154.869  149.531
2021-12-10 18:56:42     10481 1.38894e+07  148.993  143.862
2021-12-10 18:56:43     10419 1.45268e+07  144.768  139.785
2021-12-10 18:56:44     10377 1.38794e+07  143.312  138.357
2021-12-10 18:56:45     10280 1.38794e+07  142.623   137.68
2021-12-10 18:56:46     10116 1.38794e+07  142.532  137.608
2021-12-10 18:56:47      9811 1.38794e+07  139.685  134.866
2021-12-10 18:56:48      9845 1.38794e+07   135.59  130.881
2021-12-10 18:56:49      9845 1.38794e+07  135.226  130.552
2021-12-10 18:56:50      9849 1.38794e+07  134.901  130.213
2021-12-10 18:56:51      9913 1.38794e+07  135.642  130.953
2021-12-10 18:56:52      9675 1.38794e+07  134.979  130.316
2021-12-10 18:56:53      9712 1.38794e+07  132.093  127.512
2021-12-10 18:56:54      9627 1.38794e+07  132.821    128.2
2021-12-10 18:56:55      9427 1.38794e+07  130.455  125.931
2021-12-10 18:56:56      9427 1.38794e+07  129.597  125.099
2021-12-10 18:56:57      9374 1.38794e+07  128.739  124.277
2021-12-10 18:56:58      9490 1.38794e+07  129.649   125.14
2021-12-10 18:56:59      9371 1.38794e+07  128.882  124.411
2021-12-10 18:57:00      9414 1.38794e+07  128.414  123.969
2021-12-10 18:57:01      9378 1.38794e+07  129.259   124.78
2021-12-10 18:57:02      9202 1.38794e+07  127.764  123.281
2021-12-10 18:57:03      9195 1.38794e+07  125.216  120.857
2021-12-10 18:57:04      9126 1.38794e+07  125.398  121.032
2021-12-10 18:57:05      9268 1.40104e+07  125.541  121.176
2021-12-10 18:57:06      9229  1.3886e+07  126.737  122.305
2021-12-10 18:57:07      9096  1.3886e+07  126.152  121.761
2021-12-10 18:57:08      9113  1.3886e+07  123.929  119.604
