        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-29 14:06:27     19326 1.38591e+07  22.3827  21.5259
2021-11-29 14:06:28     19056 1.38591e+07  22.2463  21.3924
2021-11-29 14:06:29     19264 1.38591e+07   21.645  20.8147
2021-11-29 14:06:30     19498 1.38591e+07  21.5572  20.7274
2021-11-29 14:06:31     19051 1.38591e+07  22.1423  21.2948
2021-11-29 14:06:32     19051 1.38591e+07  21.5995  20.7711
2021-11-29 14:06:33     19267 1.38591e+07  21.7978  20.9611
2021-11-29 14:06:34     18849 1.38591e+07  21.6092  20.7865
2021-11-29 14:06:35     19271 1.38591e+07  21.4532  20.6324
2021-11-29 14:06:36     19420 1.38591e+07  21.8075  20.9688
2021-11-29 14:06:37     18526 1.38591e+07   21.671  20.8327
2021-11-29 14:06:38     19101 1.38591e+07  21.0177  20.2114
2021-11-29 14:06:39     19015 1.38591e+07  21.7067  20.8738
2021-11-29 14:06:40     18616 1.38591e+07  21.4077  20.5888
2021-11-29 14:06:41     19153 1.38591e+07   21.086  20.2832
2021-11-29 14:06:42     19135 1.38591e+07  21.6385   20.807
2021-11-29 14:06:43     19105 1.38591e+07  21.6385   20.807
2021-11-29 14:06:44     18828 1.38591e+07  21.6385   20.807
2021-11-29 14:06:45     19057 1.38591e+07  21.3005  20.4861
2021-11-29 14:06:46     19345 1.38591e+07  21.5085  20.6812
2021-11-29 14:06:47     18755 1.38591e+07  21.8822  21.0432
2021-11-29 14:06:48     18784 1.38591e+07  21.2257  20.4142
2021-11-29 14:06:49     18606 1.38591e+07  21.2257  20.4142
2021-11-29 14:06:50     19059 1.38591e+07  21.1217  20.3115
2021-11-29 14:06:51     18522 1.38591e+07  21.4077  20.5888
2021-11-29 14:06:52     18241 1.38591e+07   21.255  20.4322
2021-11-29 14:06:53     18431 1.38591e+07  20.5303  19.7466
2021-11-29 14:06:54     18636 1.38591e+07  20.7708    19.97
2021-11-29 14:06:55     18486 1.38591e+07   21.034  20.2319
2021-11-29 14:06:56     18845 1.38591e+07  20.7545  19.9649
2021-11-29 14:06:57     18066 1.38591e+07  21.4272  20.6145
2021-11-29 14:06:58     18095 1.38591e+07  20.6537  19.8699
2021-11-29 14:06:59     18469 1.38591e+07  20.3125  19.5335
2021-11-29 14:07:00     18258 1.38591e+07  20.8715  20.0701
2021-11-29 14:07:01     18184 1.38591e+07  20.7902  19.9957
2021-11-29 14:07:02     18289 1.38591e+07    20.41  19.6311
2021-11-29 14:07:03     18289 1.38591e+07   20.592  19.8057
2021-11-29 14:07:04     17872 1.38591e+07  20.4067  19.6285
2021-11-29 14:07:05     18575 1.38591e+07  20.5562  19.7646
2021-11-29 14:07:06     18135 1.38591e+07  20.8715  20.0727
2021-11-29 14:07:07     18311 1.38591e+07  20.5335  19.7441
2021-11-29 14:07:08     18208 1.38591e+07  20.5335  19.7441
2021-11-29 14:07:09     18551 1.38591e+07  20.7155  19.9187
2021-11-29 14:07:10     18203 1.38591e+07  20.9527  20.1523
2021-11-29 14:07:11     17919 1.38591e+07  20.5238  19.7415
2021-11-29 14:07:12     18115 1.38591e+07  20.1955  19.4231
2021-11-29 14:07:13     18561 1.38591e+07  20.5042   19.721
2021-11-29 14:07:14     18650 1.38591e+07  20.9885  20.1857
2021-11-29 14:07:15     18940 1.38591e+07  21.0763  20.2653
2021-11-29 14:07:16     24136 1.38591e+07  21.5378  20.7274
2021-11-29 14:07:17     24350 1.38591e+07  27.2512   26.209
2021-11-29 14:07:18     24228 1.38591e+07  27.6315  26.5685
2021-11-29 14:07:19     24393 1.38591e+07  27.4982  26.4427
2021-11-29 14:07:20     24246 1.38591e+07  27.6997  26.6378
2021-11-29 14:07:21     25372 1.38591e+07    27.43  26.3759
2021-11-29 14:07:22     25294 1.38591e+07   28.743  27.6314
2021-11-29 14:07:23     25134 1.38591e+07  28.6715  27.5698
2021-11-29 14:07:24     24821 1.38591e+07  28.6715  27.5698
2021-11-29 14:07:25     25505 1.38591e+07  28.2717  27.1821
2021-11-29 14:07:26     26046 1.38591e+07  28.5707  27.4722
2021-11-29 14:07:27     25728 1.38591e+07  29.5327   28.394
2021-11-29 14:07:28     26452 1.38591e+07  29.3442   28.222
2021-11-29 14:07:29     25580 1.38591e+07  29.7992  28.6456
2021-11-29 14:07:30     26476 1.38591e+07  29.4028  28.2733
2021-11-29 14:07:31     26490 1.38591e+07  29.6757  28.5403
2021-11-29 14:07:32     26635 1.38591e+07  30.3225  29.1591
2021-11-29 14:07:33     26635 1.38591e+07   29.822  28.6738
2021-11-29 14:07:34     27015 1.38591e+07  30.6313  29.4544
2021-11-29 14:07:35     27151 1.38591e+07   30.732  29.5494
2021-11-29 14:07:36     27044 1.38591e+07  30.7905  29.6007
2021-11-29 14:07:37     27090 1.38591e+07    30.94  29.7419
2021-11-29 14:07:38     26800 1.38591e+07   30.771  29.5853
2021-11-29 14:07:39     27335 1.38591e+07  30.4622    29.29
2021-11-29 14:07:40     26644 1.38591e+07  30.9985  29.8035
2021-11-29 14:07:41     27174 1.38591e+07  30.3778  29.2079
2021-11-29 14:07:42     27766 1.38591e+07  31.1057  29.9062
2021-11-29 14:07:43     26839 1.38591e+07  31.5055  30.2914
2021-11-29 14:07:44     27148 1.38591e+07   30.472  29.3003
2021-11-29 14:07:45     27270 1.38591e+07  30.9497  29.7625
2021-11-29 14:07:46     27748 1.38591e+07  31.0635  29.8703
2021-11-29 14:07:47     27054 1.38591e+07  31.4795  30.2708
2021-11-29 14:07:48     27739 1.38591e+07   30.862  29.6752
2021-11-29 14:07:49     27311 1.38591e+07   31.473  30.2631
2021-11-29 14:07:50     27700 1.38591e+07  31.1285  29.9319
2021-11-29 14:07:51     27215 1.38591e+07  31.5445  30.3273
2021-11-29 14:07:52     27238 1.38591e+07  30.9627  29.7702
2021-11-29 14:07:53     27402 1.38591e+07   31.044  29.8446
2021-11-29 14:07:54     26926 1.38591e+07   31.044  29.8446
2021-11-29 14:07:55     27400 1.38591e+07  30.8977  29.7111
2021-11-29 14:07:56     27163 1.38591e+07  30.5987   29.421
2021-11-29 14:07:57     26555 1.38591e+07  31.4177  30.2143
2021-11-29 14:07:58     26866 1.38591e+07  30.2867  29.1206
2021-11-29 14:07:59     27000 1.38591e+07  30.1372  28.9717
2021-11-29 14:08:00     27205 1.38591e+07   30.784  29.6007
2021-11-29 14:08:01     27018 1.38591e+07  31.0147  29.8189
2021-11-29 14:08:02     27236 1.38591e+07  30.8652  29.6752
2021-11-29 14:08:03     27349 1.38591e+07  30.4882  29.3131
2021-11-29 14:08:04     27349 1.38591e+07  31.5835  30.3658
2021-11-29 14:08:05     27037 1.38591e+07  30.5597   29.385
2021-11-29 14:08:06     27058 1.38591e+07  31.0017  29.8061
2021-11-29 14:08:07     27360 1.38591e+07   30.589  29.4107
2021-11-29 14:08:08     27972 1.38591e+07  31.6453  30.4197
2021-11-29 14:08:09     28003 1.38591e+07  31.7687  30.5455
2021-11-29 14:08:10     27734 1.38591e+07  31.7687  30.5455
