scalerS16b	IPM2C21A	IPM2C24A	
47501	1.3595e+07	61.5452	59.2887
42640	1.00549e+07	61.0837	58.8368
43102	1.00549e+07	50.2417	48.4385
43288	1.30373e+07	49.5365	47.7093
42702	1.32871e+07	49.6242	47.8017
43494	1.36936e+07	49.6242	47.8017
42906	1.37816e+07	49.114	47.3088
43156	1.21434e+07	49.6795	47.8479
42908	1.191e+07	49.478	47.6528
43003	1.36358e+07	49.478	47.6528
42636	1.23827e+07	49.5527	47.7247
43245	9.00476e+06	49.608	47.776
42407	1.3121e+07	49.1042	47.2831
42734	1.29099e+07	49.8095	47.9763
43014	1.1269e+07	48.6753	46.8877
43453	1.22274e+07	49.2212	47.4063
43504	1.28855e+07	49.2863	47.4731
43504	1.28855e+07	49.829	47.9866
43477	1.38152e+07	50.0337	48.192
43274	1.38152e+07	50.0337	48.192
42912	1.35884e+07	49.7835	47.9558
43451	1.37436e+07	49.2765	47.4577
43439	1.37436e+07	49.7738	47.9301
43433	1.37436e+07	50.0337	48.192
43441	1.38189e+07	49.8745	48.0328
43844	1.38189e+07	49.8745	48.0328
42975	1.38189e+07	50.5083	48.6439
43631	1.38189e+07	49.8062	47.9712
43699	1.38189e+07	50.0793	48.2279
43794	1.38189e+07	50.193	48.3358
43112	1.38189e+07	50.193	48.3358
44172	1.38189e+07	50.0695	48.2176
44027	1.38189e+07	50.0695	48.2176
43929	1.38189e+07	50.713	48.839
44233	1.38189e+07	50.9405	49.0598
44363	1.38189e+07	50.4205	48.5617
43934	1.38189e+07	51.0023	49.1214
44705	1.38189e+07	51.0868	49.1984
44194	1.36128e+07	50.7227	48.8493
44349	1.38106e+07	51.155	49.2703
43895	1.38106e+07	50.8657	48.9879
44281	1.38106e+07	51.0153	49.1368
44522	1.38106e+07	50.6675	48.7979
44195	1.34762e+07	50.921	49.0444
43993	1.3807e+07	51.2948	49.3987
44403	1.3807e+07	50.752	48.8852
44135	1.3807e+07	50.8527	48.9776
44157	1.36717e+07	50.791	48.916
44157	1.36717e+07	50.973	49.0855
44871	1.33289e+07	50.8885	49.0136
44023	1.38102e+07	51.415	49.5117
44956	1.38102e+07	50.8073	48.9365
44839	1.38102e+07	51.3695	49.4757
44394	1.38102e+07	51.662	49.7479
44527	1.38102e+07	51.1355	49.2498
44225	1.38102e+07	51.3565	49.4603
44178	1.38102e+07	50.6025	48.7414
44235	1.38102e+07	51.3175	49.4244
44489	1.38102e+07	50.8397	48.9622
44402	1.38102e+07	51.0477	49.1574
44603	1.36273e+07	51.0477	49.1574
44059	1.38072e+07	51.1615	49.2703
44672	1.38072e+07	51.3143	49.4141
44941	1.38072e+07	50.999	49.1111
44001	1.38072e+07	51.2232	49.3217
44363	1.38072e+07	51.311	49.4141
35036	1.38072e+07	51.1387	49.2446
35055	1.38072e+07	47.6255	45.8453
34697	1.38072e+07	40.1473	38.6563
