        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-11 14:04:42       138 1.38125e+07        0        0
2021-11-11 14:04:43       138 1.38125e+07        0        0
2021-11-11 14:04:44       144 1.38125e+07        0        0
2021-11-11 14:04:45       143 1.38125e+07        0        0
2021-11-11 14:04:46       141 1.38125e+07        0        0
2021-11-11 14:04:47       138 1.38125e+07        0        0
2021-11-11 14:04:48       135 1.38125e+07        0        0
2021-11-11 14:04:49       141 1.38125e+07        0        0
2021-11-11 14:04:50       141 1.38125e+07        0        0
2021-11-11 14:04:51       140 1.38125e+07        0        0
2021-11-11 14:04:52       137 1.38125e+07        0        0
2021-11-11 14:04:53      2380 1.38125e+07        0        0
2021-11-11 14:04:54      3728 1.38125e+07     1.95   1.5405
2021-11-11 14:04:55      3745 1.38125e+07      3.9    3.081
2021-11-11 14:04:56      3760 1.38125e+07  6.36597  5.48973
2021-11-11 14:04:57      3724 1.38125e+07   6.6482  6.36868
2021-11-11 14:04:58      3755 1.38125e+07  4.07972  5.97714
2021-11-11 14:04:59      3681 1.38125e+07  4.07972  3.89798
2021-11-11 14:05:00      7317 1.38125e+07  4.07972  3.89798
2021-11-11 14:05:01     16646 1.38125e+07  12.3386  11.6991
2021-11-11 14:05:02     16453 1.38125e+07  29.2942  18.1014
2021-11-11 14:05:03     16786 1.38125e+07  29.2383  27.8348
2021-11-11 14:05:04     16720 1.38125e+07  19.1412  27.2335
2021-11-11 14:05:05     16677 1.38125e+07  19.1412  18.1779
2021-11-11 14:05:06     20409 1.38125e+07   19.032  18.0855
2021-11-11 14:05:07     27403 1.35631e+07  24.2385  23.0407
2021-11-11 14:05:08     27630 1.38119e+07  31.5692  30.0012
2021-11-11 14:05:09     37512 1.38119e+07  47.0665  29.9396
2021-11-11 14:05:10     60759 1.38119e+07  42.1655   39.881
2021-11-11 14:05:11     60751 1.38119e+07  69.8587  66.3827
2021-11-11 14:05:12     60592 1.37414e+07   69.966  107.003
2021-11-11 14:05:13     60181 1.37414e+07   69.888  67.3404
2021-11-11 14:05:14     60181 1.37414e+07  69.0137   66.488
2021-11-11 14:05:15     57651 1.37414e+07  68.1492  65.6407
2021-11-11 14:05:16     52548 1.37414e+07  60.4403  58.2258
2021-11-11 14:05:17     53339 1.37414e+07  61.3503   59.109
2021-11-11 14:05:18     53375 1.37414e+07    61.75   59.489
