scalerS16b	IPM2C21A	IPM2C24A		
4360	1.38307e+07	73.6255	70.5549	
4315	1.38307e+07	73.3005	70.75	
4336	1.38307e+07	73.0892	69.7436	
4335	1.38307e+07	72.7415	70.483	
4289	1.38307e+07	73.3655	69.8565	
4306	1.38307e+07	72.2897	69.6203	
89	1.38307e+07	72.6505	61.6149	
86	1.38307e+07	29.3247	2.40318	
85	1.38307e+07	0	0	
84	1.38307e+07	0	0	
84	1.38307e+07	0	0	
84	1.39429e+07	0	0	
81	1.38169e+07	0	0	
84	1.38169e+07	0	0	
85	1.38169e+07	0	0	
286	1.38169e+07	0	0	
880	1.38169e+07	0	0	
871	1.38169e+07	0.78	1.5405	
85	1.38169e+07	1.95	3.081	
85	1.38169e+07	3.9	3.38664	
85	1.38169e+07	0	0	
91	1.38169e+07	0	0	
86	1.38169e+07	0	0	
85	1.34734e+07	0	0	
82	1.38273e+07	0	0	
84	1.38273e+07	0	0	
85	1.28184e+07	0	0	
87	1.38382e+07	0	0	
88	1.38382e+07	0	0	
89	1.38382e+07	0	0	
85	1.35765e+07	0	0	
88	1.38226e+07	0	0	
89	1.38226e+07	0	0	
92	1.38226e+07	0	0	
99	1.38226e+07	0	0	
100	1.38226e+07	0	0	
96	1.38226e+07	0	0	
99	1.38226e+07	0	0	
223	1.38226e+07	0	0	
874	1.38226e+07	0	0	
881	1.38226e+07	0.78	1.5405	
890	1.38226e+07	1.95	3.081	
870	1.38226e+07	3.9	6.162	
875	1.38226e+07	7.8	15.405	
869	1.38226e+07	18.1922	19.7903	
632	1.38226e+07	20.6856	19.7903	
91	1.38226e+07	20.5647	11.0957	
89	1.38226e+07	5.1844	0	
90	1.38226e+07	0	0	
88	1.38226e+07	0	0	
88	1.38226e+07	0	0	
87	1.38226e+07	0	0	
84	1.38226e+07	0	0	
88	1.32703e+07	0	0	
86	1.38236e+07	0	0	
90	1.38236e+07	0	0	
89	1.38236e+07	0	0	
93	1.38236e+07	0	0	
90	1.38236e+07	0	0	
91	1.38236e+07	0	0	
85	1.38236e+07	0	0	
87	1.38236e+07	0	0	
85	1.38236e+07	0	0	
88	1.38236e+07	0	0	
85	1.38236e+07	0	0	
86	1.38236e+07	0	0	
88	1.38236e+07	0	0	
88	1.38236e+07	0	0	
86	1.38236e+07	0	0	
793	1.38236e+07	0	0	
874	1.38236e+07	0.78	1.5405	
877	1.32981e+07	1.95	3.081	
885	1.38049e+07	3.9	6.162	
878	1.38049e+07	7.8	15.405	
895	1.38049e+07	18.2835	19.911	
883	1.36822e+07	20.8897	20.275	
863	1.38296e+07	21.3772	13.0347	
875	1.38296e+07	13.403	12.5869	
875	1.38296e+07	13.3445	12.8806	
1370	1.38296e+07	13.3445	12.7297	
2289	1.38296e+07	13.3991	15.0455	
2289	1.38296e+07	27.0829	34.9673	
2301	1.38296e+07	37.7026	53.7917	
1023	1.38296e+07	56.3647	29.593	
91	1.38296e+07	11.5863	0	
93	1.38296e+07	0	0	
92	1.38296e+07	0	0	
93	1.38296e+07	0	0	
92	1.39415e+07	0	0	
91	1.38244e+07	0	0	
92	1.38244e+07	0	0	
91	1.29283e+07	0	0	
89	1.33242e+07	0	0	
88	1.38153e+07	0	0	
88	1.38153e+07	0	0	
682	1.38153e+07	0	0	
790	1.34606e+07	0.78	1.5405	
91	1.3062e+07	1.95	3.081	
91	1.3825e+07	1.95	0	
90	1.3825e+07	0	0	
89	1.3825e+07	0	0	
87	1.28143e+07	0	0	
89	1.38273e+07	0	0	
89	1.34503e+07	0	0	
88	1.38112e+07	0	0	
88	1.34551e+07	0	0	
168	1.38082e+07	0	0	
878	1.38082e+07	0	0	
872	1.38082e+07	0.78	1.5405	
889	1.38082e+07	1.95	3.081	
883	1.38082e+07	3.9	6.162	
884	1.38082e+07	7.8	15.405	
884	1.38082e+07	18.2754	20.0511	
885	1.38082e+07	21.045	20.1015	
876	1.38082e+07	20.9872	12.8776	
879	1.38082e+07	13.4849	12.8776	
871	1.38082e+07	13.4849	12.7235	
1443	1.38082e+07	13.3094	15.0024	
1817	1.35725e+07	23.5495	28.0186	
1790	1.38128e+07	29.7765	42.1763	
1797	1.31012e+07	29.2058	27.9164	
1777	1.38069e+07	29.2058	27.8522	
2109	1.38069e+07	28.9757	28.2579	
2238	1.33515e+07	33.3346	34.9154	
2211	1.383e+07	55.2467	35.2081	
3115	1.36704e+07	36.5495	35.4854	
3523	1.38758e+07	46.1175	54.2846	
3495	1.38758e+07	59.085	56.4003	
4215	1.37599e+07	59.085	56.0588	
4539	1.34735e+07	64.4962	69.9721	
4413	1.38157e+07	76.0857	117.648	
4485	1.38157e+07	75.647	71.7514	
4339	1.38157e+07	75.322	72.7835	
4358	1.30515e+07	74.5127	70.4317	
4402	1.38118e+07	73.3037	70.8014	
4436	1.38118e+07	73.918	71.4741	
4331	1.38118e+07	74.7467	71.9003	
4369	1.38118e+07	73.7002	70.4676	
4305	1.38118e+07	74.2755	71.3919	
4370	1.32559e+07	73.3493	70.0106	
4300	1.38259e+07	73.0275	70.8425	
4351	1.34408e+07	73.853	70.2673	
4342	1.38168e+07	73.0047	70.5908	
4342	1.38168e+07	73.6937	70.6525	
4359	1.38168e+07	73.515	70.6525	
4392	1.38168e+07	73.749	71.4124	
4323	1.38168e+07	74.2917	71.0222	
4358	1.38168e+07	72.7383	69.6614	
4400	1.38168e+07	73.8465	71.5049	
4418	1.31576e+07	74.334	71.6589	
4389	1.38085e+07	74.7793	71.4381	
4349	1.38085e+07	74.0772	71.5922	
4304	1.38085e+07	73.8043	70.0722	
4434	1.38085e+07	72.5205	70.5857	
4428	1.35661e+07	74.5973	72.0338	
4387	1.37991e+07	75.0035	71.5614	
4442	1.37991e+07	74.0317	71.3354	
4413	1.37991e+07	74.7793	72.3367	
4322	1.33545e+07	74.997	71.2019	
4260	1.38107e+07	73.1933	70.1082	
4260	1.38107e+07	72.4652	68.9836	
4210	1.38107e+07	71.6722	68.9836	
4350	1.38107e+07	71.1263	68.4239	
4330	1.38107e+07	72.8552	70.6935	
4284	1.38107e+07	73.281	70.2314	
4324	1.38107e+07	72.8065	69.6152	
4231	1.38107e+07	72.6017	70.0619	
4253	1.38107e+07	72.4815	68.9733	
4273	1.38107e+07	71.4642	68.9117	
4351	1.38107e+07	71.604	69.2352	
4285	1.38107e+07	72.9105	70.6884	
4284	1.38107e+07	73.3167	69.9284	
4368	1.38107e+07	72.514	69.4457	
4303	1.38107e+07	72.3873	70.596	
4303	1.38107e+07	73.9895	70.596	
4301	1.38107e+07	72.4132	69.3738	
4260	1.38107e+07	72.5725	69.3738	
4266	1.38107e+07	72.124	69.5484	
4291	1.38107e+07	72.254	69.7333	
4277	1.38107e+07	72.7253	69.7333	
4267	1.38107e+07	72.2832	69.2147	
4308	1.38107e+07	72.215	70.0722	
4233	1.38107e+07	72.878	69.189	
4319	1.38107e+07	71.6267	69.7282	
4371	1.38107e+07	73.112	70.4881	
4300	1.38107e+07	73.6222	70.6011	
4262	1.38107e+07	72.8747	69.5844	
4269	1.38107e+07	72.1987	69.2814	
4264	1.38107e+07	72.059	69.0606	
4284	1.38107e+07	71.799	69.2044	
4294	1.38107e+07	72.1533	69.4765	
4385	1.38107e+07	72.3158	69.759	
4303	1.38107e+07	73.281	70.9914	
4339	1.38107e+07	73.0275	69.5947	
4416	1.38107e+07	72.7903	70.4881	
4396	1.38107e+07	73.502	71.5357	
4360	1.38107e+07	74.9385	71.4227	
4319	1.38107e+07	73.775	70.7192	
4318	1.3484e+07	73.203	70.1544	
4423	1.37437e+07	73.034	70.0568	
4354	1.3819e+07	73.2582	71.5716	
4322	1.3819e+07	74.7533	71.1043	
4338	1.3819e+07	73.177	70.0157	
4302	1.32385e+07	73.177	70.4727	
4335	1.38039e+07	72.8032	69.7384	
4335	1.38039e+07	72.5107	69.9952	
4446	1.38039e+07	73.3558	71.243	
4678	1.39395e+07	75.9232	75.3304	
4744	1.38191e+07	79.1927	76.8299	
4667	1.35341e+07	128.486	75.885	
4719	1.38226e+07	79.469	76.8042	
4742	1.27349e+07	80.301	76.8966	
4739	1.38159e+07	80.6325	77.0353	
4809	1.38159e+07	80.4375	78.0058	
4760	1.38159e+07	81.887	77.8312	
4786	1.38159e+07	80.7625	77.7285	
4759	1.36849e+07	81.64	77.9082	
4819	1.38219e+07	80.9315	77.9904	
4748	1.38219e+07	82.2055	78.4577	
4716	1.38219e+07	81.042	77.5796	
4723	1.38219e+07	80.873	77.0353	
4659	1.38219e+07	80.4635	76.9634	
4894	1.38219e+07	79.677	76.7477	
4863	1.38219e+07	82.186	80.1471	
4911	1.38219e+07	83.642	79.5463	
4926	1.38219e+07	83.4405	80.0803	
4820	1.38219e+07	84.006	80.373	
4940	1.37414e+07	82.8945	78.9866	
4868	1.38163e+07	83.2325	80.5322	
4842	1.38163e+07	83.655	79.5771	
4925	1.38163e+07	82.7645	79.2228	
4869	1.38163e+07	83.473	80.4449	
4904	1.38163e+07	83.7655	79.6952	
4905	1.38163e+07	82.966	79.7928	
4885	1.38163e+07	83.733	80.3525	
4885	1.38163e+07	83.733	79.6695	
4791	1.32025e+07	82.9465	79.0276	
4860	1.38233e+07	81.3735	78.2574	
4841	1.38233e+07	82.8945	79.5411	
4874	1.38233e+07	82.238	78.6733	
4955	1.38233e+07	83.2	80.6195	
4959	1.38233e+07	84.2075	80.9225	
4908	1.38233e+07	84.3765	80.0906	
4842	1.38233e+07	83.4925	79.5001	
4881	1.38233e+07	82.459	78.9404	
4940	1.38233e+07	82.9595	80.4449	
4934	1.33709e+07	84.0905	79.9365	
4895	1.38157e+07	83.707	80.3936	
4911	1.38157e+07	83.538	79.6438	
4930	1.38157e+07	83.317	80.0187	
4882	1.38157e+07	83.8175	80.0701	
4920	1.34186e+07	83.1025	79.2485	
4897	1.38228e+07	83.2195	80.0238	
4870	1.38228e+07	83.5315	79.6079	
4867	1.3584e+07	82.485	79.5514	
4861	1.3824e+07	83.4275	79.2228	
4900	1.3824e+07	82.303	79.3357	
4887	1.3824e+07	83.3105	79.762	
4911	1.35889e+07	83.395	79.7106	
4930	1.37882e+07	83.1545	80.0392	
4955	1.37882e+07	83.6485	80.1214	
4928	1.37882e+07	84.3115	80.8762	
4902	1.37882e+07	84.1685	80.4038	
4873	1.37882e+07	83.577	79.9982	
4892	1.32328e+07	83.0115	79.2947	
4892	1.35107e+07	83.6225	80.0341	
4892	1.35107e+07	83.1545	79.803	
4898	1.38138e+07	83.382	79.8595	
4872	1.38138e+07	82.94	79.1149	
4869	1.38138e+07	83.356	80.1728	
4852	1.38138e+07	82.9335	78.9198	
4926	1.38138e+07	82.9335	79.9468	
4824	1.38138e+07	83.8435	79.9468	
4869	1.38138e+07	82.407	78.8736	
4843	1.38138e+07	82.9985	79.4333	
4958	1.38138e+07	82.511	79.5874	
4875	1.38138e+07	84.2205	80.676	
4824	1.38138e+07	83.317	78.5963	
4873	1.38138e+07	81.978	79.2485	
4933	1.38138e+07	83.005	79.7106	
4973	1.38138e+07	83.7135	80.4963	
4986	1.38138e+07	84.539	80.4963	
5028	1.38138e+07	83.9345	81.5233	
4895	1.38138e+07	85.852	81.4616	
4865	1.38138e+07	83.8045	79.3357	
4813	1.38138e+07	82.7385	78.8171	
4917	1.38138e+07	81.2565	78.3858	
4957	1.38138e+07	83.278	79.7671	
4900	1.26532e+07	83.33	80.5117	
4884	1.35878e+07	83.759	79.7157	
4874	1.37919e+07	82.849	79.3563	
4866	1.37184e+07	82.7775	79.1817	
4954	1.38211e+07	82.4915	78.9506	
4887	1.32466e+07	83.213	80.4809	
4885	1.38078e+07	84.2855	79.6901	
4994	1.26479e+07	82.511	79.3614	
4882	1.36018e+07	83.4015	80.6298	
4882	1.36018e+07	84.2465	79.7311	
4920	1.38189e+07	82.979	79.613	
4889	1.36325e+07	83.382	79.8595	
4896	1.38275e+07	82.8165	79.3717	
4913	1.38275e+07	83.083	79.7414	
4920	1.38275e+07	83.226	79.4282	
4932	1.34608e+07	83.3495	80.3422	
4903	1.38339e+07	83.85	79.7825	
4884	1.36184e+07	83.2585	80.0495	
4919	1.38176e+07	82.875	78.6631	
4991	1.38176e+07	82.9595	80.8403	
4915	1.29733e+07	84.747	80.8403	
4954	1.37153e+07	83.59	79.6747	
4862	1.38232e+07	83.6485	80.5373	
4848	1.38232e+07	83.3495	78.3601	
4904	1.38232e+07	81.7635	79.346	
4905	1.38232e+07	83.434	79.6284	
4901	1.38232e+07	83.1155	80.183	
4926	1.38232e+07	83.7915	80.1265	
4883	1.38232e+07	84.032	80.2036	
4918	1.38232e+07	83.239	79.6079	
4865	1.38232e+07	83.3235	80.1573	
4892	1.38232e+07	83.6485	79.5155	
4909	1.38232e+07	82.8945	79.7157	
4888	1.38232e+07	83.5445	80.1573	
4857	1.38232e+07	83.5445	79.5617	
4885	1.38232e+07	82.6865	79.346	
4842	1.38232e+07	83.148	79.6387	
4861	1.38232e+07	83.0245	78.966	
4982	1.35622e+07	82.3355	79.0174	
4855	1.3667e+07	83.46	80.9995	
4855	1.3667e+07	83.9215	79.3152	
4920	1.31582e+07	82.875	79.7055	
4962	1.36509e+07	83.772	80.5938	
4935	1.38199e+07	84.331	80.7119	
4844	1.38199e+07	83.5445	78.9609	
4921	1.37435e+07	82.4915	79.8441	
4896	1.37435e+07	83.746	80.1419	
4897	1.38257e+07	83.109	79.1201	
4892	1.38257e+07	83.031	80.1779	
4839	1.38257e+07	83.1415	78.6887	
4913	1.38257e+07	82.1665	79.5565	
4927	1.38257e+07	83.564	80.0701	
4862	1.34295e+07	83.564	79.9417	
4949	1.38379e+07	82.901	78.7812	
4903	1.38379e+07	83.161	81.1587	
4989	1.38379e+07	84.136	79.6901	
4923	1.37604e+07	84.4155	80.7427	
4950	1.38331e+07	83.447	80.3268	
4941	1.38331e+07	84.2075	80.3268	
4881	1.38331e+07	83.8175	80.1471	
4907	1.38331e+07	83.356	79.4436	
4850	1.38331e+07	83.0245	79.6541	
4924	1.38331e+07	83.096	79.0174	
4835	1.38331e+07	83.0375	79.726	
4912	1.38331e+07	82.42	78.622	
4830	1.38331e+07	82.7125	79.7722	
4879	1.3648e+07	82.3875	78.4987	
4917	1.33743e+07	82.771	79.649	
4903	1.38112e+07	82.953	79.9263	
4877	1.38112e+07	83.642	79.9982	
4903	1.38112e+07	83.278	79.4949	
4903	1.38112e+07	82.9855	79.993	
4921	1.38112e+07	83.733	79.993	
4894	1.38112e+07	83.9475	80.3422	
4893	1.35894e+07	83.0765	79.459	
4930	1.38284e+07	83.356	80.0701	
4926	1.32842e+07	84.292	80.7427	
4945	1.31954e+07	84.0775	80.6554	
4943	1.38163e+07	84.227	80.6554	
4818	1.38163e+07	84.227	79.6028	
4915	1.38163e+07	82.2835	79.4025	
4978	1.33784e+07	83.785	80.6246	
4878	1.38226e+07	84.7275	80.9944	
4912	1.37076e+07	83.59	79.572	
4932	1.38185e+07	83.4795	80.409	
4905	1.38185e+07	84.266	80.6092	
4871	1.35827e+07	83.8825	79.5976	
4862	1.37905e+07	82.7125	79.8184	
4925	1.37905e+07	83.3235	79.1663	
4910	1.37905e+07	83.122	80.6914	
4825	1.37905e+07	84.11	79.5874	
4940	1.37905e+07	82.1535	78.6887	
4904	1.37905e+07	83.1025	80.3936	
4891	1.37207e+07	83.7525	79.9982	
4827	1.38107e+07	83.7525	79.4128	
4967	1.31697e+07	82.251	78.7298	
4923	1.37766e+07	82.8555	80.7992	
4863	1.37766e+07	84.6755	80.1984	
4854	1.32847e+07	82.8685	79.156	
4852	1.37559e+07	82.6865	79.002	
4834	1.30758e+07	82.368	78.9506	
4970	1.38227e+07	82.5565	78.7144	
4970	1.38227e+07	82.3875	80.2241	
4825	1.38227e+07	84.786	79.762	
4830	1.37076e+07	81.1655	77.6926	
4860	1.38095e+07	82.4525	79.2022	
4796	1.34687e+07	82.4525	78.5398	
4878	1.38065e+07	81.6855	79.0636	
4873	1.23383e+07	82.8035	79.3203	
4815	1.36942e+07	82.8035	79.0071	
4821	1.36942e+07	81.8805	77.7336	
4905	1.34516e+07	82.1145	80.1214	
4836	1.38271e+07	83.7005	79.3203	
4877	1.34582e+07	82.4655	79.1612	
4771	1.35607e+07	82.9205	78.8171	
4868	1.35607e+07	81.705	78.7247	
4850	1.37866e+07	82.94	79.1817	
4817	1.32892e+07	82.4915	79.3871	
4874	1.38201e+07	82.4915	78.6168	
4899	1.38201e+07	82.7905	79.8955	
4813	1.38201e+07	83.6095	79.8955	
4990	1.38201e+07	82.745	78.3858	
5442	1.38201e+07	82.2575	82.8224	
5376	1.30846e+07	91.754	89.0152	
5409	1.37587e+07	92.5405	88.1885	
5480	1.37587e+07	91.9165	88.8612	
5471	1.37587e+07	93.756	90.0268	
5480	1.37587e+07	94.1525	89.8368	
5504	1.37587e+07	93.145	89.3747	
5516	1.37587e+07	94.51	90.5917	
5421	1.37587e+07	93.938	90.2476	
5585	1.37587e+07	94.172	89.1282	
5557	1.2774e+07	92.7615	90.1244	
5557	1.2774e+07	96.4275	92.0038	
5526	1.38153e+07	94.367	90.186	
5491	1.38153e+07	93.99	89.9498	
5463	1.38153e+07	93.0735	88.5377	
5573	1.34807e+07	93.743	90.8741	
5535	1.3407e+07	94.9455	90.5763	
5517	1.3407e+07	94.211	89.8266	
5597	1.3407e+07	94.0485	90.7765	
5623	1.3407e+07	95.368	91.6495	
5672	1.37285e+07	95.901	92.7894	
5511	1.38143e+07	96.6355	90.566	
5594	1.38143e+07	93.8925	91.2746	
5505	1.34243e+07	95.5435	90.6379	
5543	1.38197e+07	93.8795	89.6314	
5550	1.38197e+07	94.3475	91.0281	
5516	1.3413e+07	94.991	90.4992	
5531	1.38284e+07	94.367	90.1501	
5533	1.34835e+07	94.1525	90.3965	
5535	1.38301e+07	94.679	90.9306	
5461	1.38301e+07	94.913	90.4222	
5465	1.38301e+07	93.834	89.7495	
5426	1.38301e+07	93.9445	89.6622	
5486	1.38301e+07	93.0475	89.1128	
5440	1.30757e+07	93.314	90.0576	
5440	1.38064e+07	94.2695	89.503	
5356	1.34029e+07	93.119	89.6828	
5464	1.27746e+07	93.2295	88.1217	
5465	1.26072e+07	92.4235	89.7547	
5441	1.3495e+07	93.431	89.616	
5364	1.21336e+07	94.3215	89.919	
5453	1.36398e+07	93.067	88.4452	
5453	1.36398e+07	92.651	89.3593	
5432	1.34912e+07	93.782	89.6828	
5479	1.13386e+07	93.483	89.9293	
5444	1.19028e+07	94.718	90.2271	
5478	1.2392e+07	93.639	90.5711	
5539	1.38005e+07	93.964	89.996	
5456	1.35926e+07	95.199	90.5763	
5504	1.38225e+07	93.951	90.0165	
5491	1.38225e+07	94.6205	90.8279	
5463	1.38225e+07	94.3215	89.8574	
5465	1.34679e+07	93.5285	89.6982	
5473	1.48536e+07	93.756	89.0666	
5567	1.38204e+07	93.405	90.8587	
5490	1.38204e+07	95.251	90.9614	
5523	1.38204e+07	94.263	89.4825	
5546	1.38204e+07	93.9185	90.4838	
5475	1.38204e+07	94.6855	90.5763	
5529	1.38204e+07	93.938	89.4003	
5571	1.38204e+07	93.7235	90.8382	
5503	1.38204e+07	95.1795	91.3311	
5404	1.38204e+07	94.8155	89.2566	
5428	1.38204e+07	92.3325	88.2296	
5369	1.38204e+07	92.183	88.7277	
5438	1.38204e+07	92.3065	87.9266	
5444	1.39063e+07	92.6185	88.8714	
5495	1.38163e+07	92.6185	88.8714	
5461	1.38163e+07	93.2165	89.6212	
5449	1.367e+07	93.0345	89.0306	
5490	1.3813e+07	93.0345	88.9228	
5420	1.3813e+07	93.275	89.6109	
5446	1.3813e+07	93.496	88.702	
5446	1.3813e+07	92.352	89.0717	
5394	1.3813e+07	92.8395	88.4247	
5349	1.3813e+07	91.3965	87.0126	
5388	1.3813e+07	91.507	87.9317	
5413	1.36888e+07	91.507	87.7109	
5396	1.39101e+07	92.5275	88.9433	
5378	1.38167e+07	91.897	87.3618	
5490	1.38167e+07	91.585	88.7482	
5412	1.38167e+07	93.5415	89.3747	
5428	1.38167e+07	92.339	87.9728	
5469	1.38167e+07	92.1375	89.0204	
5428	1.22957e+07	93.145	88.5325	
5588	1.31904e+07	92.456	89.652	
5542	1.36245e+07	94.874	90.8587	
5506	1.36245e+07	94.2565	89.7855	
5557	1.34933e+07	93.4505	90.2528	
5465	1.38285e+07	94.731	89.729	
5541	1.38285e+07	92.664	89.3901	
5417	1.33382e+07	94.3735	89.6468	
5458	1.38128e+07	92.352	88.4196	
5424	1.38128e+07	92.898	88.9639	
5451	1.38128e+07	92.4755	88.1782	
5530	1.38128e+07	92.105	88.7585	
5541	1.35147e+07	93.535	89.8625	
5477	1.36091e+07	93.6325	90.0114	
5451	1.37824e+07	93.431	89.0922	
5608	1.37824e+07	92.859	88.625	
5576	1.37824e+07	93.496	90.8227	
5628	1.37824e+07	95.043	90.643	
5593	1.37824e+07	94.9065	91.4492	
5515	1.33286e+07	95.4785	91.1308	
5515	1.33286e+07	94.5035	89.7495	
5490	1.38183e+07	93.5155	89.2668	
5490	1.32646e+07	93.0865	89.2668	
5556	1.34715e+07	93.0865	89.5595	
5531	1.38336e+07	94.0485	89.9395	
5534	1.38336e+07	94.0485	90.186	
5562	1.38336e+07	93.7235	90.186	
5549	1.38336e+07	94.406	90.4171	
5503	1.38336e+07	94.146	89.6828	
5519	1.38336e+07	93.5545	89.5133	
5521	1.38336e+07	93.4635	89.4055	
5634	1.37126e+07	93.86	90.8536	
5594	1.33972e+07	95.602	91.8343	
5568	1.38193e+07	95.381	91.0025	
5586	1.38193e+07	94.9325	90.5095	
5546	1.35788e+07	94.731	90.9254	
5612	1.32917e+07	94.6075	90.2938	
5595	1.38348e+07	94.861	91.1257	
5565	1.33115e+07	95.1665	91.059	
5531	1.23086e+07	94.5035	90.3246	
5448	1.38275e+07	94.029	89.6674	
5524	1.38275e+07	93.2945	88.8663	
5449	1.38275e+07	93.4505	89.6571	
5480	1.38275e+07	92.69	88.7893	
5508	1.38275e+07	93.197	89.2874	
5508	1.38275e+07	93.535	89.7649	
5515	1.38275e+07	94.172	89.8933	
5453	1.38275e+07	93.0605	89.5185	
5477	1.38275e+07	93.0605	88.6712	
5478	1.38275e+07	93.3725	89.2566	
5457	1.38275e+07	92.7355	89.2001	
5457	1.38275e+07	92.638	88.6096	
5433	1.38275e+07	92.378	88.3066	
5475	1.38275e+07	92.95	89.1128	
5554	1.38275e+07	93.0475	89.693	
5507	1.38275e+07	94.289	90.0782	
5540	1.37464e+07	93.3335	89.5801	
5508	1.37464e+07	94.2695	90.2117	
5556	1.37464e+07	93.431	89.7187	
5462	1.38207e+07	94.3735	89.7187	
5558	1.38207e+07	92.716	89.3079	
5505	1.38207e+07	94.029	89.9395	
5547	1.38207e+07	93.379	89.3644	
5454	1.38207e+07	93.6325	89.6057	
5444	1.38207e+07	92.846	88.1885	
5443	1.38207e+07	91.845	88.0704	
5546	1.3367e+07	92.105	89.3952	
5527	1.38181e+07	94.354	89.8676	
5461	1.38181e+07	93.496	89.6982	
5636	1.38181e+07	92.872	89.1385	
5586	1.38181e+07	94.6335	91.5879	
5553	1.38181e+07	95.3095	91.0333	
5570	1.29957e+07	95.1275	89.883	
5588	1.38167e+07	93.2295	90.5917	
5630	1.38167e+07	95.1275	90.8844	
5580	1.38167e+07	95.1275	91.5057	
5586	1.38167e+07	95.069	90.3914	
5524	1.38167e+07	94.575	90.8433	
5520	1.38167e+07	94.38	89.7701	
5518	1.38167e+07	93.717	89.7701	
5583	1.38167e+07	94.315	90.0165	
5548	1.38167e+07	93.4895	90.4017	
5548	1.38167e+07	94.848	90.489	
5547	1.36506e+07	93.821	90.0474	
5584	1.38179e+07	94.6335	90.6841	
5539	1.38179e+07	95.1145	90.5763	
5563	1.38179e+07	94.38	91.1719	
5597	1.38179e+07	94.484	90.1706	
5608	1.38179e+07	95.1535	91.5673	
5478	1.38179e+07	94.887	89.4106	
5548	1.38179e+07	93.1515	89.7598	
5569	1.38179e+07	94.341	90.756	
5545	1.38179e+07	94.6855	90.8536	
5574	1.38179e+07	94.588	90.1141	
5556	1.38179e+07	94.705	91.1411	
5519	1.38179e+07	94.8935	90.4736	
5503	1.38179e+07	94.2045	90.2271	
5485	1.38179e+07	93.795	89.426	
5541	1.38179e+07	93.444	89.729	
5572	1.38179e+07	93.99	90.3144	
5596	1.38179e+07	94.549	91.1052	
5523	1.3501e+07	95.4525	90.7868	
5528	1.38109e+07	94.107	90.0936	
5538	1.38109e+07	94.0355	90.0936	
5422	1.38109e+07	94.354	90.4068	
5481	1.34897e+07	93.496	88.4709	
5499	1.38193e+07	92.287	89.5236	
5485	1.32076e+07	94.5815	89.9138	
5293	1.37291e+07	93.4895	89.6468	
5407	1.38004e+07	92.0465	86.571	
5372	1.38004e+07	90.636	88.0755	
5468	1.34633e+07	92.7875	88.0755	
5414	1.3696e+07	91.949	89.1436	
5414	1.3696e+07	93.3205	88.856	
5371	1.38255e+07	91.7605	87.5158	
5451	1.38255e+07	92.2675	89.1333	
5422	1.34152e+07	92.8005	88.4093	
5483	1.31558e+07	92.976	89.9652	
5515	1.35072e+07	93.769	89.9652	
5510	1.37852e+07	94.016	89.9652	
5479	1.37852e+07	94.0875	90.073	
5498	1.37852e+07	93.4635	89.3439	
5477	1.37852e+07	93.7625	89.539	
5440	1.37852e+07	93.3335	88.9895	
5459	1.37852e+07	92.768	89.6057	
5530	1.37852e+07	93.106	89.2104	
5606	1.37852e+07	94.224	90.3657	
5459	1.37852e+07	95.0885	90.8125	
5480	1.37852e+07	93.418	88.8509	
5427	1.37852e+07	93.0995	89.1539	
5431	1.37852e+07	92.5405	88.3939	
5415	1.37852e+07	92.4495	88.7687	
5407	1.37852e+07	92.5015	88.1577	
5448	1.32887e+07	91.9035	88.1577	
5530	1.36052e+07	92.287	88.9331	
5549	1.38128e+07	93.7105	90.1295	
5510	1.30982e+07	94.068	90.2682	
5612	1.37242e+07	93.8665	89.8368	
5447	1.37242e+07	94.666	91.0846	
5520	1.36474e+07	93.5415	88.8663	
5483	1.37221e+07	93.626	89.9601	
5583	1.38307e+07	94.055	89.5236	
5627	1.38307e+07	93.5415	90.7457	
5535	1.38307e+07	95.8685	91.9062	
5535	1.38307e+07	95.407	90.6841	
5579	1.38307e+07	94.6335	91.3825	
5556	1.38307e+07	94.939	90.263	
5559	1.36792e+07	94.7635	91.2387	
5605	1.3803e+07	95.251	91.973	
5420	1.36374e+07	95.446	89.6725	
5523	1.36374e+07	92.872	89.7752	
5424	1.38213e+07	94.5815	90.2065	
5462	1.38213e+07	93.2425	89.1385	
5474	1.38213e+07	93.5805	89.9806	
5444	1.38213e+07	93.5805	88.8355	
5485	1.38213e+07	93.2945	90.1963	
5482	1.38213e+07	94.029	90.0679	
5441	1.38213e+07	94.029	89.9087	
5485	1.38213e+07	93.3725	89.0152	
5444	1.38213e+07	93.5545	90.1757	
5585	1.38213e+07	93.8535	89.6725	
5545	1.38213e+07	94.887	91.9062	
5457	1.38213e+07	95.823	90.7354	
5321	1.38213e+07	93.7365	89.2258	
5430	1.38213e+07	92.1765	87.2334	
5464	1.38213e+07	91.9425	89.0409	
5476	1.37403e+07	93.236	89.7495	
5450	1.38204e+07	93.587	89.7495	
5436	1.36385e+07	93.587	89.4876	
4848	1.38034e+07	93.808	89.2155	
4642	1.38034e+07	90.051	79.726	
4622	1.3398e+07	78.6695	75.4999	
3975	1.381e+07	79.8265	75.6488	
3854	1.381e+07	76.102	66.5085	
3887	1.34382e+07	64.3565	62.0873	
3887	1.34382e+07	65.741	63.0167	
3788	1.36754e+07	65.3185	61.7381	
3807	1.38209e+07	64.0445	61.4043	
3808	1.38209e+07	64.1615	61.2965	
3845	1.38209e+07	64.8245	62.5854	
3908	1.38209e+07	64.9025	62.3954	
