        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-18 17:54:40       819 1.38147e+07  12.5099  12.1535
2021-11-18 17:54:41       834 1.38147e+07  12.5684  11.9902
2021-11-18 17:54:42       840 1.38147e+07  12.7478  12.1289
2021-11-18 17:54:43       832 1.38147e+07  12.8765  12.3712
2021-11-18 17:54:44       835 1.38147e+07  12.8102  12.2716
2021-11-18 17:54:45       818 1.39306e+07  12.8102  12.2716
2021-11-18 17:54:46       825 1.38215e+07  12.5853  12.1925
2021-11-18 17:54:47       825 1.38215e+07  12.5853  12.0744
2021-11-18 17:54:48       820 1.38215e+07  12.5853  12.0744
2021-11-18 17:54:49       833 1.38215e+07  12.6607  12.0744
2021-11-18 17:54:50       837 1.38215e+07  12.8986  12.2685
2021-11-18 17:54:51       825 1.38215e+07  12.6438  12.3476
2021-11-18 17:54:52       816 1.38215e+07   12.571  12.0518
2021-11-18 17:54:53       825 1.38215e+07   12.571   11.981
2021-11-18 17:54:54       837 1.38215e+07  12.6867  12.0796
2021-11-18 17:54:55       836 1.38215e+07  12.8258  12.3117
2021-11-18 17:54:56       817 1.38215e+07  12.6529  12.3117
2021-11-18 17:54:57       844 1.38215e+07   12.727  12.0631
2021-11-18 17:54:58       835 1.38215e+07  12.9233  12.3949
2021-11-18 17:54:59       837 1.38215e+07  12.7985  12.3055
2021-11-18 17:55:00       829 1.38215e+07  12.7985  12.3055
2021-11-18 17:55:01       837 1.38215e+07  12.7985  12.1741
2021-11-18 17:55:02       838 1.38215e+07  12.7985  12.3476
2021-11-18 17:55:03       825 1.38215e+07  12.7985   12.285
2021-11-18 17:55:04       830 1.38215e+07  12.6555  12.2264
2021-11-18 17:55:05       830 1.38215e+07   12.727  12.0991
2021-11-18 17:55:06       838 1.38215e+07   12.727  12.2459
2021-11-18 17:55:07       836 1.38215e+07  12.8336  12.2983
2021-11-18 17:55:08       845 1.38215e+07  12.8336  12.2254
2021-11-18 17:55:09       831 1.38215e+07  12.8869  12.3825
2021-11-18 17:55:10       827 1.38215e+07   12.714  12.3189
2021-11-18 17:55:11       833 1.38215e+07  12.6516  12.1371
2021-11-18 17:55:12       829 1.38215e+07  12.7972  12.1371
2021-11-18 17:55:13       155 1.38215e+07  12.5853  12.2922
2021-11-18 17:55:14        94 1.38215e+07   2.4232  8.50048
2021-11-18 17:55:15        94 1.38215e+07        0        0
2021-11-18 17:55:16        97 1.38215e+07        0        0
2021-11-18 17:55:17        97 1.38215e+07        0        0
2021-11-18 17:55:18        97 1.38215e+07        0        0
2021-11-18 17:55:19        98 1.38215e+07        0        0
2021-11-18 17:55:20        98 1.38215e+07        0        0
2021-11-18 17:55:21        98 1.38215e+07        0        0
2021-11-18 17:55:22        98 1.38215e+07        0        0
2021-11-18 17:55:23        94 1.38215e+07        0        0
2021-11-18 17:55:24        95 1.38215e+07        0        0
2021-11-18 17:55:25        99 1.38215e+07        0        0
2021-11-18 17:55:26        97 1.38215e+07        0        0
2021-11-18 17:55:27        98 1.38215e+07        0        0
2021-11-18 17:55:28       102 1.38215e+07        0        0
2021-11-18 17:55:29        98 1.38215e+07        0        0
2021-11-18 17:55:30       102 1.39392e+07        0        0
2021-11-18 17:55:31        99 1.38119e+07        0        0
2021-11-18 17:55:32       102 1.38119e+07        0        0
2021-11-18 17:55:33        99 1.38119e+07        0        0
2021-11-18 17:55:34       100 1.38119e+07        0        0
2021-11-18 17:55:35        99 1.38119e+07        0        0
2021-11-18 17:55:36       100 1.38119e+07        0        0
2021-11-18 17:55:37       102 1.38119e+07        0        0
2021-11-18 17:55:38        97 1.38119e+07        0        0
2021-11-18 17:55:39        96 1.38119e+07        0        0
2021-11-18 17:55:40        96 1.38119e+07        0        0
2021-11-18 17:55:41       404 1.38119e+07        0        0
2021-11-18 17:55:42       872 1.38119e+07     0.78        0
2021-11-18 17:55:43       865 1.38119e+07     1.95   1.5405
2021-11-18 17:55:44       867 1.38119e+07      3.9    3.081
2021-11-18 17:55:45       850 1.38119e+07      7.8    6.162
2021-11-18 17:55:46       837 1.38119e+07  17.9033   15.405
2021-11-18 17:55:47       834 1.38119e+07  19.8724  19.1669
2021-11-18 17:55:48       831 1.36849e+07  19.7951  19.1669
2021-11-18 17:55:49       831 1.36849e+07  12.7491  12.2336
2021-11-18 17:55:50       832  1.3804e+07  12.8531   12.325
2021-11-18 17:55:51       825  1.3804e+07  12.7387  12.2264
2021-11-18 17:55:52       833  1.3804e+07   12.883  12.3065
2021-11-18 17:55:53       815  1.3804e+07  12.6997  12.3065
2021-11-18 17:55:54       825  1.3804e+07  12.4787  11.9871
2021-11-18 17:55:55       824  1.3804e+07  12.7634  12.1751
2021-11-18 17:55:56       825  1.3804e+07  12.5931  12.1751
2021-11-18 17:55:57       815  1.3804e+07  12.6724  12.1751
2021-11-18 17:55:58       828  1.3804e+07  12.6724   12.059
2021-11-18 17:55:59       812  1.3804e+07  12.6724  12.2429
2021-11-18 17:56:00       824  1.3804e+07  12.5996   12.058
2021-11-18 17:56:01       812  1.3804e+07  12.5996  12.1381
2021-11-18 17:56:02       808  1.3804e+07  12.5307  12.0334
2021-11-18 17:56:03       815  1.3804e+07   12.415  11.9173
2021-11-18 17:56:04       835  1.3804e+07  12.6802  11.9871
2021-11-18 17:56:05       825  1.3804e+07  12.8622  12.3466
2021-11-18 17:56:06       829  1.3804e+07  12.6425  12.2614
2021-11-18 17:56:07       829  1.3804e+07  12.7933  12.1309
2021-11-18 17:56:08       821  1.3804e+07  12.7933  12.2614
2021-11-18 17:56:09       809  1.3804e+07  12.6035    12.21
2021-11-18 17:56:10       817  1.3804e+07  12.3643  11.9707
2021-11-18 17:56:11       835  1.3804e+07  12.6646  11.8968
2021-11-18 17:56:12       822  1.3804e+07   12.935  12.3641
2021-11-18 17:56:13       820  1.3804e+07  12.6399  12.3641
2021-11-18 17:56:14       830  1.3804e+07  12.5788  12.0416
2021-11-18 17:56:15       835  1.3804e+07  12.7946  12.1854
2021-11-18 17:56:16       824  1.3804e+07  12.7946  12.2798
2021-11-18 17:56:17       813  1.3804e+07  12.7218  12.2798
2021-11-18 17:56:18       810  1.3804e+07  12.6438  12.1936
2021-11-18 17:56:19       823  1.3804e+07  12.4527  11.9471
2021-11-18 17:56:20       823  1.3804e+07  12.6763  12.0991
2021-11-18 17:56:21       817  1.3804e+07  12.6048  12.0991
2021-11-18 17:56:22       824  1.3804e+07  12.4969  12.0025
2021-11-18 17:56:23       818  1.3804e+07  12.7725  12.2131
2021-11-18 17:56:24       827  1.3804e+07  12.6074  12.1114
2021-11-18 17:56:25       814  1.3804e+07  12.6854  12.2121
2021-11-18 17:56:26       822  1.3804e+07  12.5424  11.9861
2021-11-18 17:56:27       816  1.3804e+07  12.4891  12.0775
2021-11-18 17:56:28       819  1.3804e+07  12.6698  12.0775
2021-11-18 17:56:29       815  1.3804e+07   12.506  12.0775
2021-11-18 17:56:30       811  1.3804e+07  12.6334  12.0775
2021-11-18 17:56:31       809  1.3804e+07  12.3825   12.021
2021-11-18 17:56:32       828  1.3804e+07  12.5671  11.9111
2021-11-18 17:56:33       835  1.3804e+07  12.8128  12.1576
2021-11-18 17:56:34       832  1.3804e+07  12.7556  12.2798
2021-11-18 17:56:35       813  1.3804e+07  12.7556  12.2798
2021-11-18 17:56:36       831  1.3804e+07  12.4267  12.0221
2021-11-18 17:56:37       829  1.3804e+07  12.7608  12.1381
2021-11-18 17:56:38       817  1.3804e+07  12.6451  12.1381
2021-11-18 17:56:39       835  1.3804e+07  12.5684  11.9748
2021-11-18 17:56:40       830  1.3804e+07   12.792   12.323
2021-11-18 17:56:41       826  1.3804e+07  12.7205  12.1761
2021-11-18 17:56:42       831  1.3804e+07  12.6633  12.1761
2021-11-18 17:56:43       825  1.3804e+07  12.7595  12.1761
2021-11-18 17:56:44       822  1.3804e+07  12.6477  12.2316
2021-11-18 17:56:45       810  1.3804e+07  12.6477  12.1073
2021-11-18 17:56:46       827  1.3804e+07  12.3838  11.9882
2021-11-18 17:56:47       830  1.3804e+07  12.6282  11.9882
2021-11-18 17:56:48       823  1.3804e+07  12.6958  12.1669
2021-11-18 17:56:49       826  1.3804e+07  12.5723  12.0868
2021-11-18 17:56:50       832  1.3804e+07  12.5723  12.1484
2021-11-18 17:56:51       832  1.3804e+07  12.6815   12.096
2021-11-18 17:56:52       831  1.3804e+07  12.6815  12.2028
2021-11-18 17:56:53       832  1.3804e+07  12.6269  12.1299
2021-11-18 17:56:54       847  1.3804e+07  13.0273   12.249
2021-11-18 17:56:55       826  1.3804e+07  12.7439   12.478
2021-11-18 17:56:56       820  1.3804e+07  12.6477  12.1227
2021-11-18 17:56:57       813  1.3804e+07  12.4254    12.02
2021-11-18 17:56:58       827  1.3804e+07   12.675    12.02
2021-11-18 17:56:59       813  1.3804e+07   12.675  12.2203
2021-11-18 17:57:00       819  1.3804e+07  12.5775  12.0221
2021-11-18 17:57:01       813  1.3804e+07  12.5775  12.1504
2021-11-18 17:57:02       821  1.3804e+07  12.5775  11.9943
2021-11-18 17:57:03       814  1.3804e+07  12.4787  11.9943
