scalerS16b	IPM2C21A	IPM2C24A	
1738	1.3928e+07	19.773	19.1844
1710	1.3928e+07	20.1532	19.5541
1735	1.3928e+07	19.8705	19.2819
1728	1.3928e+07	19.8055	19.2152
1759	1.3928e+07	20.553	19.9418
1722	1.3928e+07	20.4295	19.8211
1783	1.3928e+07	20.0103	19.418
1688	1.38048e+07	20.3743	19.7697
1757	1.38774e+07	19.7275	19.1407
1759	1.36425e+07	20.137	19.5387
1707	1.38781e+07	20.3027	19.7004
1733	1.38781e+07	19.8997	19.3025
1775	1.37135e+07	20.098	19.5053
1742	1.38732e+07	20.709	20.0933
1681	1.38732e+07	20.3125	19.703
1685	1.38732e+07	19.4545	18.8763
1698	1.38732e+07	19.383	18.8044
1745	1.38732e+07	19.8055	19.2177
1714	1.38732e+07	20.072	19.4719
1714	1.38732e+07	20.072	19.4719
1742	1.38732e+07	20.3612	19.762
1752	1.38732e+07	20.1208	19.5233
1758	1.38732e+07	20.3937	19.7852
1692	1.38732e+07	19.7437	19.1561
1739	1.38732e+07	20.124	19.531
1736	1.38732e+07	20.124	19.531
1723	1.38732e+07	19.7015	19.1176
1751	1.38732e+07	20.085	19.4899
1753	1.38732e+07	20.3612	19.7543
1754	1.38732e+07	20.436	19.8237
1745	1.38732e+07	20.3288	19.7235
1764	1.38732e+07	20.2442	19.6388
1749	1.38732e+07	20.3645	19.7646
1781	1.38732e+07	20.3645	19.7646
1769	1.38732e+07	20.5465	19.9341
1741	1.38732e+07	20.3027	19.6979
1759	1.38732e+07	19.9517	19.3589
1764	1.38732e+07	20.5238	19.9135
1776	1.38732e+07	20.5238	19.9135
1714	1.38732e+07	20.3385	19.7364
