        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-24 18:07:03     22434 1.37827e+07  17.9205  24.6634
2022-01-24 18:07:04     20759 1.38758e+07  25.1127  24.3604
2022-01-24 18:07:05     21342 1.26521e+07   25.207  24.4477
2022-01-24 18:07:06     21342 1.26521e+07  24.1378  23.4053
2022-01-24 18:07:07     20287 1.38718e+07  23.7022  22.9791
2022-01-24 18:07:08     19658 1.38718e+07  22.9905  22.2962
2022-01-24 18:07:09     20455 1.38718e+07  22.8475  22.1524
2022-01-24 18:07:10     19941 1.38718e+07  22.9807  22.3013
2022-01-24 18:07:11     20263 1.38718e+07  22.9807  22.3013
2022-01-24 18:07:12     19637  1.3541e+07   22.724  22.0497
2022-01-24 18:07:13     19960 1.29579e+07  22.6038  21.9264
2022-01-24 18:07:14     19254 1.32721e+07  22.3242  21.6594
2022-01-24 18:07:15     18940 1.38466e+07  22.0122  21.3513
2022-01-24 18:07:16     19112 1.38466e+07   21.684  21.0381
2022-01-24 18:07:17     18713 1.38466e+07  21.6287  20.9816
2022-01-24 18:07:18     18827 1.38466e+07  21.1477  20.5195
2022-01-24 18:07:19     18261 1.38466e+07  21.4207  14.6604
2022-01-24 18:07:20     18784 1.37183e+07  21.2192  20.4938
2022-01-24 18:07:21     18597 1.38814e+07  21.3135  20.5939
2022-01-24 18:07:22     19039 1.29578e+07  21.3135  20.5939
2022-01-24 18:07:23     18860 1.31583e+07  21.6287  20.8917
2022-01-24 18:07:24     18515 1.37845e+07  21.5182  20.8019
2022-01-24 18:07:25     18723 1.38588e+07   21.034  20.3295
2022-01-24 18:07:26     18566 1.38588e+07   21.489  20.7685
2022-01-24 18:07:27     17517  1.3347e+07   21.021  20.3243
2022-01-24 18:07:28     18455 1.32777e+07  20.3255  19.6465
2022-01-24 18:07:29     18169 1.38018e+07  21.1055  20.4116
2022-01-24 18:07:30     18167 1.38018e+07  20.7155  20.0214
2022-01-24 18:07:31     18098 1.25144e+07  20.5725  19.8802
2022-01-24 18:07:32     18009 1.28762e+07  20.8682  20.1754
2022-01-24 18:07:33     14957 1.36894e+07   20.332  19.6516
2022-01-24 18:07:34       226 1.33556e+07   20.085  19.4129
2022-01-24 18:07:35       226 1.37035e+07  6.18475  5.46107
2022-01-24 18:07:36       225 1.38879e+07        0        0
2022-01-24 18:07:37       225 1.38879e+07        0        0
2022-01-24 18:07:38       221 1.38879e+07        0        0
2022-01-24 18:07:39       221 1.37989e+07        0        0
2022-01-24 18:07:40       222 1.34015e+07        0        0
2022-01-24 18:07:41       218 1.36759e+07        0        0
2022-01-24 18:07:42       222 1.36759e+07        0        0
2022-01-24 18:07:43       223  1.3885e+07        0        0
2022-01-24 18:07:44       225 1.27769e+07        0        0
2022-01-24 18:07:45       226 1.20935e+07        0        0
2022-01-24 18:07:46       227 1.32689e+07        0        0
2022-01-24 18:07:47       219 1.20583e+07        0        0
2022-01-24 18:07:48       222 1.37311e+07        0        0
2022-01-24 18:07:49       221 1.38038e+07        0        0
2022-01-24 18:07:50       227 1.38748e+07        0        0
2022-01-24 18:07:51       224  1.3564e+07        0        0
2022-01-24 18:07:52       225 1.37229e+07        0        0
2022-01-24 18:07:53       228 1.30801e+07        0        0
2022-01-24 18:07:54       228 1.30801e+07        0        0
2022-01-24 18:07:55       232 1.29372e+07        0        0
2022-01-24 18:07:56       234 1.33512e+07        0        0
2022-01-24 18:07:57       233 1.38597e+07        0        0
2022-01-24 18:07:58       232 1.31581e+07        0        0
2022-01-24 18:07:59       230 1.37592e+07        0        0
2022-01-24 18:08:00       231 1.35796e+07        0        0
2022-01-24 18:08:01       232 1.38682e+07        0        0
2022-01-24 18:08:02      1030  1.3738e+07        0        0
2022-01-24 18:08:03      1114 1.31254e+07   0.5278 0.593529
2022-01-24 18:08:04      1099 1.20949e+07  1.09785  1.06631
2022-01-24 18:08:05      1076 1.18618e+07  1.09785  1.06631
2022-01-24 18:08:06      1094 1.24726e+07  1.09785  1.06631
2022-01-24 18:08:07      1116 1.37085e+07  1.04293  1.06631
2022-01-24 18:08:08      1116 1.37085e+07  1.04293  1.06631
2022-01-24 18:08:09      1072 1.37085e+07  1.04293  1.06631
2022-01-24 18:08:10      1091 1.38782e+07  1.04293  1.01211
2022-01-24 18:08:11      1099 1.11945e+07  1.04293  1.01211
2022-01-24 18:08:12      1106 1.38384e+07  1.04293  1.01211
2022-01-24 18:08:13      1081 1.38384e+07  1.04293  1.01211
2022-01-24 18:08:14      1081 1.37662e+07  1.04293  1.01211
2022-01-24 18:08:15      1095 1.37662e+07  1.04293  1.01211
2022-01-24 18:08:16      1130 1.37662e+07  1.04293  1.01211
