scalerS16b	IPM2C21A	IPM2C24A	
226	1.20935e+07	0	0
227	1.32689e+07	0	0
219	1.20583e+07	0	0
222	1.37311e+07	0	0
221	1.38038e+07	0	0
227	1.38748e+07	0	0
224	1.3564e+07	0	0
225	1.37229e+07	0	0
228	1.30801e+07	0	0
228	1.30801e+07	0	0
232	1.29372e+07	0	0
234	1.33512e+07	0	0
233	1.38597e+07	0	0
232	1.31581e+07	0	0
230	1.37592e+07	0	0
231	1.35796e+07	0	0
232	1.38682e+07	0	0
1030	1.3738e+07	0	0
1114	1.31254e+07	0.5278	0.593529
1099	1.20949e+07	1.09785	1.06631
1076	1.18618e+07	1.09785	1.06631
1094	1.24726e+07	1.09785	1.06631
1116	1.37085e+07	1.04293	1.06631
1116	1.37085e+07	1.04293	1.06631
1072	1.37085e+07	1.04293	1.06631
1091	1.38782e+07	1.04293	1.01211
1099	1.11945e+07	1.04293	1.01211
1106	1.38384e+07	1.04293	1.01211
1081	1.38384e+07	1.04293	1.01211
1081	1.37662e+07	1.04293	1.01211
1095	1.37662e+07	1.04293	1.01211
1130	1.37662e+07	1.04293	1.01211
1069	1.38814e+07	1.04293	1.01211
1133	1.38814e+07	1.04293	1.01211
1091	1.38814e+07	1.04293	1.01211
1100	1.38814e+07	1.04293	1.01211
1100	1.38814e+07	1.04293	1.01211
1084	1.34606e+07	1.04293	1.01211
1093	1.38822e+07	1.04293	1.01211
1082	1.38822e+07	1.04293	1.01211
1235	1.38822e+07	1.04293	1.01211
1905	1.38822e+07	1.17384	1.14464
2422	1.38822e+07	1.87993	1.82405
2611	1.37897e+07	3.89701	3.76888
2590	1.37897e+07	4.5864	4.43946
2805	1.38833e+07	2.77225	2.68689
3144	1.38833e+07	2.90322	2.81347
3754	1.33427e+07	3.26105	3.16034
5479	1.37596e+07	3.8077	3.6859
7658	1.29773e+07	5.3079	5.13782
9321	1.38414e+07	7.5478	7.3089
9514	1.38414e+07	9.68338	14.0704
9517	1.38414e+07	16.7609	16.319
9534	1.35794e+07	16.5035	10.2751
9534	1.35794e+07	10.712	10.3696
20483	1.31545e+07	15.3959	14.8884
20952	1.33352e+07	23.8147	23.049
20981	1.3871e+07	24.0396	23.2677
20984	1.37435e+07	24.3178	23.5337
21263	1.34534e+07	24.1267	23.3581
19777	1.36306e+07	23.7991	23.0325
20286	1.38825e+07	22.8072	22.0723
19874	1.38825e+07	22.8072	22.0723
19977	1.38099e+07	22.9385	22.1996
20312	1.34422e+07	23.023	22.2828
19336	1.21117e+07	23.1608	22.4071
19073	1.34107e+07	21.8829	21.1808
18899	1.36472e+07	22.0402	21.3298
19851	8.66132e+06	21.6931	20.9929
19357	1.28857e+07	22.5121	21.794
18329	1.28857e+07	22.1286	21.4171
17831	1.36608e+07	20.8806	20.2103
19010	1.38552e+07	20.293	19.6403
18150	1.38552e+07	21.528	20.8389
18415	1.3288e+07	20.7545	20.0943
